codigo_municipio,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed
66456,0.169324647624077,True,0.169324647624077,True
97001,0.3102195661889153,True,0.3102195661889153,True
86001,0.2314213944686926,True,0.2314213944686926,True
68464,0.1751835953101328,True,0.1751835953101328,True
68468,0.1751835953101328,True,0.1751835953101328,True
23464,0.2397809521843081,True,0.2397809521843081,True
13468,0.2137851743689069,True,0.2137851743689069,True
15464,0.1811504657502856,True,0.1811504657502856,True
15466,0.1811504657502856,True,0.1811504657502856,True
15469,0.1811504657502856,True,0.1811504657502856,True
05467,0.1588426984159165,True,0.1588426984159165,True
13458,0.2137851743689069,True,0.2137851743689069,True
23466,0.2397809521843081,True,0.2397809521843081,True
63470,0.1602930224570084,True,0.1602930224570084,True
23001,0.2397809521843081,True,0.2397809521843081,True
85162,0.18724478605741,True,0.18724478605741,True
23500,0.2397809521843081,True,0.2397809521843081,True
13473,0.2137851743689069,True,0.2137851743689069,True
19473,0.2225297877342232,True,0.2225297877342232,True
18479,0.2212326863924864,True,0.2212326863924864,True
94888,0.304190041584309,True,0.304190041584309,True
70473,0.2357543664470872,True,0.2357543664470872,True
25473,0.1589957001992672,True,0.1589957001992672,True
52473,0.2183487060505397,True,0.2183487060505397,True
15476,0.1811504657502856,True,0.1811504657502856,True
73461,0.1846202682881172,True,0.1846202682881172,True
05475,0.1588426984159165,True,0.1588426984159165,True
05480,0.1588426984159165,True,0.1588426984159165,True
54480,0.2076902500365385,True,0.2076902500365385,True
15480,0.1811504657502856,True,0.1811504657502856,True
05483,0.1588426984159165,True,0.1588426984159165,True
25483,0.1589957001992672,True,0.1589957001992672,True
52480,0.2183487060505397,True,0.2183487060505397,True
41483,0.200485645603982,True,0.200485645603982,True
73483,0.1846202682881172,True,0.1846202682881172,True
05495,0.1588426984159165,True,0.1588426984159165,True
05490,0.1588426984159165,True,0.1588426984159165,True
17486,0.1694528733883225,True,0.1694528733883225,True
41001,0.200485645603982,True,0.200485645603982,True
25486,0.1589957001992672,True,0.1589957001992672,True
25488,0.1589957001992672,True,0.1589957001992672,True
25489,0.1589957001992672,True,0.1589957001992672,True
15491,0.1811504657502856,True,0.1811504657502856,True
25491,0.1589957001992672,True,0.1589957001992672,True
17495,0.1694528733883225,True,0.1694528733883225,True
13490,0.2137851743689069,True,0.2137851743689069,True
27491,0.2805305637460625,True,0.2805305637460625,True
47460,0.2264530921208074,True,0.2264530921208074,True
15494,0.1811504657502856,True,0.1811504657502856,True
85225,0.18724478605741,True,0.18724478605741,True
27495,0.2805305637460625,True,0.2805305637460625,True
76497,0.1590938131982256,True,0.1590938131982256,True
68498,0.1751835953101328,True,0.1751835953101328,True
54498,0.2076902500365385,True,0.2076902500365385,True
68500,0.1751835953101328,True,0.1751835953101328,True
15500,0.1811504657502856,True,0.1811504657502856,True
05501,0.1588426984159165,True,0.1588426984159165,True
52490,0.2183487060505397,True,0.2183487060505397,True
68502,0.1751835953101328,True,0.1751835953101328,True
41503,0.200485645603982,True,0.200485645603982,True
86320,0.2314213944686926,True,0.2314213944686926,True
85230,0.18724478605741,True,0.18724478605741,True
73504,0.1846202682881172,True,0.1846202682881172,True
52506,0.2183487060505397,True,0.2183487060505397,True
15507,0.1811504657502856,True,0.1811504657502856,True
70508,0.2357543664470872,True,0.2357543664470872,True
15511,0.1811504657502856,True,0.1811504657502856,True
25513,0.1589957001992672,True,0.1589957001992672,True
97511,0.3102195661889153,True,0.3102195661889153,True
17513,0.1694528733883225,True,0.1694528733883225,True
19513,0.2225297877342232,True,0.2225297877342232,True
15514,0.1811504657502856,True,0.1811504657502856,True
19517,0.2225297877342232,True,0.2225297877342232,True
41518,0.200485645603982,True,0.200485645603982,True
20517,0.2079822727349517,True,0.2079822727349517,True
25518,0.1589957001992672,True,0.1589957001992672,True
15516,0.1811504657502856,True,0.1811504657502856,True
15518,0.1811504657502856,True,0.1811504657502856,True
41524,0.200485645603982,True,0.200485645603982,True
17524,0.1694528733883225,True,0.1694528733883225,True
41530,0.200485645603982,True,0.200485645603982,True
68522,0.1751835953101328,True,0.1751835953101328,True
08520,0.1635341224390722,True,0.1635341224390722,True
68524,0.1751835953101328,True,0.1751835953101328,True
76520,0.1590938131982256,True,0.1590938131982256,True
70523,0.2357543664470872,True,0.2357543664470872,True
73520,0.1846202682881172,True,0.1846202682881172,True
54518,0.2076902500365385,True,0.2076902500365385,True
54520,0.2076902500365385,True,0.2076902500365385,True
94887,0.304190041584309,True,0.304190041584309,True
25524,0.1589957001992672,True,0.1589957001992672,True
15522,0.1811504657502856,True,0.1811504657502856,True
97777,0.3102195661889153,True,0.3102195661889153,True
68533,0.1751835953101328,True,0.1751835953101328,True
25530,0.1589957001992672,True,0.1589957001992672,True
25535,0.1589957001992672,True,0.1589957001992672,True
52001,0.2183487060505397,True,0.2183487060505397,True
19532,0.2225297877342232,True,0.2225297877342232,True
15531,0.1811504657502856,True,0.1811504657502856,True
15533,0.1811504657502856,True,0.1811504657502856,True
85250,0.18724478605741,True,0.18724478605741,True
15537,0.1811504657502856,True,0.1811504657502856,True
47541,0.2264530921208074,True,0.2264530921208074,True
20550,0.2079822727349517,True,0.2079822727349517,True
17541,0.1694528733883225,True,0.1694528733883225,True
05541,0.1588426984159165,True,0.1588426984159165,True
05543,0.1588426984159165,True,0.1588426984159165,True
66001,0.169324647624077,True,0.169324647624077,True
15542,0.1811504657502856,True,0.1811504657502856,True
19533,0.2225297877342232,True,0.2225297877342232,True
68547,0.1751835953101328,True,0.1751835953101328,True
73547,0.1846202682881172,True,0.1846202682881172,True
19548,0.2225297877342232,True,0.2225297877342232,True
63548,0.1602930224570084,True,0.1602930224570084,True
47545,0.2264530921208074,True,0.2264530921208074,True
68549,0.1751835953101328,True,0.1751835953101328,True
13549,0.2137851743689069,True,0.2137851743689069,True
08549,0.1635341224390722,True,0.1635341224390722,True
15550,0.1811504657502856,True,0.1811504657502856,True
41548,0.200485645603982,True,0.200485645603982,True
41551,0.200485645603982,True,0.200485645603982,True
47551,0.2264530921208074,True,0.2264530921208074,True
73555,0.1846202682881172,True,0.1846202682881172,True
23555,0.2397809521843081,True,0.2397809521843081,True
47555,0.2264530921208074,True,0.2264530921208074,True
52540,0.2183487060505397,True,0.2183487060505397,True
08558,0.1635341224390722,True,0.1635341224390722,True
08560,0.1635341224390722,True,0.1635341224390722,True
19001,0.2225297877342232,True,0.2225297877342232,True
85263,0.18724478605741,True,0.18724478605741,True
52560,0.2183487060505397,True,0.2183487060505397,True
76563,0.1590938131982256,True,0.1590938131982256,True
73563,0.1846202682881172,True,0.1846202682881172,True
52565,0.2183487060505397,True,0.2183487060505397,True
88564,0.1713283892184503,True,0.1713283892184503,True
20570,0.2079822727349517,True,0.2079822727349517,True
23570,0.2397809521843081,True,0.2397809521843081,True
66572,0.169324647624077,True,0.169324647624077,True
47570,0.2264530921208074,True,0.2264530921208074,True
05576,0.1588426984159165,True,0.1588426984159165,True
68572,0.1751835953101328,True,0.1751835953101328,True
52573,0.2183487060505397,True,0.2183487060505397,True
91530,0.2326684727295775,True,0.2326684727295775,True
91536,0.2326684727295775,True,0.2326684727295775,True
86568,0.2314213944686926,True,0.2314213944686926,True
05579,0.1588426984159165,True,0.1588426984159165,True
15572,0.1811504657502856,True,0.1811504657502856,True
86569,0.2314213944686926,True,0.2314213944686926,True
99001,0.3821107288614359,True,0.3821107288614359,True
08573,0.1635341224390722,True,0.1635341224390722,True
94884,0.304190041584309,True,0.304190041584309,True
50450,0.1792150140840833,True,0.1792150140840833,True
23574,0.2397809521843081,True,0.2397809521843081,True
50568,0.1792150140840833,True,0.1792150140840833,True
86571,0.2314213944686926,True,0.2314213944686926,True
23580,0.2397809521843081,True,0.2397809521843081,True
50577,0.1792150140840833,True,0.1792150140840833,True
50573,0.1792150140840833,True,0.1792150140840833,True
05585,0.1588426984159165,True,0.1588426984159165,True
91540,0.2326684727295775,True,0.2326684727295775,True
68573,0.1751835953101328,True,0.1751835953101328,True
18592,0.2212326863924864,True,0.2212326863924864,True
50590,0.1792150140840833,True,0.1792150140840833,True
81591,0.2331527450278192,True,0.2331527450278192,True
25572,0.1589957001992672,True,0.1589957001992672,True
54553,0.2076902500365385,True,0.2076902500365385,True
91669,0.2326684727295775,True,0.2326684727295775,True
19573,0.2225297877342232,True,0.2225297877342232,True
05591,0.1588426984159165,True,0.1588426984159165,True
68575,0.1751835953101328,True,0.1751835953101328,True
25580,0.1589957001992672,True,0.1589957001992672,True
52585,0.2183487060505397,True,0.2183487060505397,True
19585,0.2225297877342232,True,0.2225297877342232,True
73585,0.1846202682881172,True,0.1846202682881172,True
23586,0.2397809521843081,True,0.2397809521843081,True
25592,0.1589957001992672,True,0.1589957001992672,True
25594,0.1589957001992672,True,0.1589957001992672,True
27001,0.2805305637460625,True,0.2805305637460625,True
63594,0.1602930224570084,True,0.1602930224570084,True
66594,0.169324647624077,True,0.169324647624077,True
15580,0.1811504657502856,True,0.1811504657502856,True
25596,0.1589957001992672,True,0.1589957001992672,True
54599,0.2076902500365385,True,0.2076902500365385,True
15599,0.1811504657502856,True,0.1811504657502856,True
15600,0.1811504657502856,True,0.1811504657502856,True
85279,0.18724478605741,True,0.18724478605741,True
13580,0.2137851743689069,True,0.2137851743689069,True
