codigo_municipio,year,round,candidate,votes,total_votes,registered_voters,vote_share
63302,2002,1,TOVAR,3,2452,,0.0012234910277324
63302,2002,1,VOTOS EN BLANCO,49,2452,,0.0199836867862969
63302,2002,1,VOTOS NULOS,76,2452,,0.030995106035889
63302,2002,1,alvaro_uribe,1282,2452,,0.5228384991843393
63302,2002,1,horacio_serpa,671,2452,,0.2736541598694943
63302,2002,1,ingrid_betancourt,17,2452,,0.0069331158238172
63302,2002,1,luis_eduardo_garzon,87,2452,,0.0354812398042414
63302,2002,1,noemi_sanin,220,2452,,0.0897226753670473
63401,2002,1,BEDOYA,42,10644,,0.0039458850056369
63401,2002,1,CARDONA,7,10644,,0.0006576475009394
63401,2002,1,CRISTANCHO,11,10644,,0.0010334460729049
63401,2002,1,LORA,4,10644,,0.0003757985719654
63401,2002,1,RINCON,2,10644,,0.0001878992859827
63401,2002,1,TARJETAS NO MARCADAS,77,10644,,0.0072341225103344
63401,2002,1,TOVAR,12,10644,,0.0011273957158962
63401,2002,1,VOTOS EN BLANCO,235,10644,,0.0220781661029688
63401,2002,1,VOTOS NULOS,226,10644,,0.0212326193160466
63401,2002,1,alvaro_uribe,5379,10644,,0.5053551296505073
63401,2002,1,horacio_serpa,3347,10644,,0.3144494550920707
63401,2002,1,ingrid_betancourt,55,10644,,0.0051672303645246
63401,2002,1,luis_eduardo_garzon,550,10644,,0.0516723036452461
63401,2002,1,noemi_sanin,697,10644,,0.0654829011649755
63470,2002,1,BEDOYA,63,14638,,0.0043038666484492
63470,2002,1,CARDONA,4,14638,,0.0002732613745047
63470,2002,1,CRISTANCHO,9,14638,,0.0006148380926356
63470,2002,1,LORA,18,14638,,0.0012296761852712
63470,2002,1,RINCON,11,14638,,0.0007514687798879
63470,2002,1,TARJETAS NO MARCADAS,114,14638,,0.0077879491733843
63470,2002,1,TOVAR,17,14638,,0.001161360841645
63470,2002,1,VOTOS EN BLANCO,328,14638,,0.0224074327093865
63470,2002,1,VOTOS NULOS,345,14638,,0.0235687935510315
63470,2002,1,alvaro_uribe,7751,14638,,0.5295122284465091
63470,2002,1,horacio_serpa,4708,14638,,0.3216286377920481
63470,2002,1,ingrid_betancourt,58,14638,,0.0039622899303183
63470,2002,1,luis_eduardo_garzon,392,14638,,0.0267796147014619
63470,2002,1,noemi_sanin,820,14638,,0.0560185817734663
63548,2002,1,BEDOYA,8,2348,,0.0034071550255536
63548,2002,1,CARDONA,1,2348,,0.0004258943781942
63548,2002,1,CRISTANCHO,0,2348,,0.0
63548,2002,1,LORA,4,2348,,0.0017035775127768
63548,2002,1,RINCON,2,2348,,0.0008517887563884
63548,2002,1,TARJETAS NO MARCADAS,28,2348,,0.0119250425894378
63548,2002,1,TOVAR,7,2348,,0.0029812606473594
63548,2002,1,VOTOS EN BLANCO,55,2348,,0.0234241908006814
63548,2002,1,VOTOS NULOS,66,2348,,0.0281090289608177
63548,2002,1,alvaro_uribe,1537,2348,,0.6545996592844975
63548,2002,1,horacio_serpa,256,2348,,0.1090289608177172
63548,2002,1,ingrid_betancourt,12,2348,,0.0051107325383304
63548,2002,1,luis_eduardo_garzon,137,2348,,0.0583475298126064
63548,2002,1,noemi_sanin,235,2348,,0.1000851788756388
63594,2002,1,BEDOYA,42,12160,,0.003453947368421
63594,2002,1,CARDONA,10,12160,,0.0008223684210526
63594,2002,1,CRISTANCHO,5,12160,,0.0004111842105263
63594,2002,1,LORA,20,12160,,0.0016447368421052
63594,2002,1,RINCON,4,12160,,0.000328947368421
63594,2002,1,TARJETAS NO MARCADAS,77,12160,,0.0063322368421052
63594,2002,1,TOVAR,17,12160,,0.0013980263157894
63594,2002,1,VOTOS EN BLANCO,212,12160,,0.0174342105263157
63594,2002,1,VOTOS NULOS,272,12160,,0.0223684210526315
63594,2002,1,alvaro_uribe,7113,12160,,0.5849506578947369
63594,2002,1,horacio_serpa,2960,12160,,0.2434210526315789
63594,2002,1,ingrid_betancourt,71,12160,,0.0058388157894736
63594,2002,1,luis_eduardo_garzon,616,12160,,0.0506578947368421
63594,2002,1,noemi_sanin,741,12160,,0.0609375
63690,2002,1,BEDOYA,10,2312,,0.0043252595155709
63690,2002,1,CARDONA,1,2312,,0.000432525951557
63690,2002,1,CRISTANCHO,2,2312,,0.0008650519031141
63690,2002,1,LORA,2,2312,,0.0008650519031141
63690,2002,1,RINCON,2,2312,,0.0008650519031141
63690,2002,1,TARJETAS NO MARCADAS,10,2312,,0.0043252595155709
63690,2002,1,TOVAR,4,2312,,0.0017301038062283
63690,2002,1,VOTOS EN BLANCO,43,2312,,0.018598615916955
63690,2002,1,VOTOS NULOS,26,2312,,0.0112456747404844
63690,2002,1,alvaro_uribe,1613,2312,,0.6976643598615917
63690,2002,1,horacio_serpa,399,2312,,0.1725778546712802
63690,2002,1,ingrid_betancourt,5,2312,,0.0021626297577854
63690,2002,1,luis_eduardo_garzon,89,2312,,0.0384948096885813
63690,2002,1,noemi_sanin,106,2312,,0.0458477508650519
66001,2002,1,BEDOYA,406,149381,,0.0027178824616249
66001,2002,1,CARDONA,36,149381,,0.0002409945039864
66001,2002,1,CRISTANCHO,88,149381,,0.0005890976764113
66001,2002,1,LORA,85,149381,,0.0005690148010791
66001,2002,1,RINCON,80,149381,,0.0005355433421921
66001,2002,1,TARJETAS NO MARCADAS,475,149381,,0.0031797885942656
66001,2002,1,TOVAR,90,149381,,0.0006024862599661
66001,2002,1,VOTOS EN BLANCO,2639,149381,,0.0176662360005623
66001,2002,1,VOTOS NULOS,2445,149381,,0.0163675433957464
66001,2002,1,alvaro_uribe,104727,149381,,0.7010730949719175
66001,2002,1,horacio_serpa,20326,149381,,0.136068174667461
66001,2002,1,ingrid_betancourt,790,149381,,0.0052884905041471
66001,2002,1,luis_eduardo_garzon,8485,149381,,0.0568010657312509
66001,2002,1,noemi_sanin,8709,149381,,0.0583005870893888
66045,2002,1,BEDOYA,17,3923,,0.0043334183023196
66045,2002,1,CARDONA,4,3923,,0.0010196278358399
66045,2002,1,CRISTANCHO,8,3923,,0.0020392556716798
66045,2002,1,LORA,12,3923,,0.0030588835075197
66045,2002,1,RINCON,6,3923,,0.0015294417537598
66045,2002,1,TARJETAS NO MARCADAS,31,3923,,0.0079021157277593
66045,2002,1,TOVAR,14,3923,,0.0035686974254397
66045,2002,1,VOTOS EN BLANCO,70,3923,,0.0178434871271985
66045,2002,1,VOTOS NULOS,109,3923,,0.0277848585266377
66045,2002,1,alvaro_uribe,3023,3923,,0.7705837369360183
66045,2002,1,horacio_serpa,242,3923,,0.061687484068315
66045,2002,1,ingrid_betancourt,10,3923,,0.0025490695895997
66045,2002,1,luis_eduardo_garzon,119,3923,,0.0303339281162375
66045,2002,1,noemi_sanin,258,3923,,0.0657659954116747
66075,2002,1,BEDOYA,19,2516,,0.0075516693163751
66075,2002,1,CARDONA,4,2516,,0.0015898251192368
66075,2002,1,CRISTANCHO,1,2516,,0.0003974562798092
66075,2002,1,LORA,3,2516,,0.0011923688394276
66075,2002,1,RINCON,3,2516,,0.0011923688394276
66075,2002,1,TARJETAS NO MARCADAS,23,2516,,0.009141494435612
66075,2002,1,TOVAR,4,2516,,0.0015898251192368
66075,2002,1,VOTOS EN BLANCO,34,2516,,0.0135135135135135
66075,2002,1,VOTOS NULOS,67,2516,,0.0266295707472178
66075,2002,1,alvaro_uribe,1031,2516,,0.4097774244833068
66075,2002,1,horacio_serpa,1141,2516,,0.4534976152623211
66075,2002,1,ingrid_betancourt,7,2516,,0.0027821939586645
66075,2002,1,luis_eduardo_garzon,72,2516,,0.0286168521462639
66075,2002,1,noemi_sanin,107,2516,,0.0425278219395866
66088,2002,1,BEDOYA,27,7141,,0.0037809830555944
66088,2002,1,CARDONA,9,7141,,0.0012603276851981
66088,2002,1,CRISTANCHO,12,7141,,0.0016804369135975
66088,2002,1,LORA,14,7141,,0.0019605097325304
66088,2002,1,RINCON,2,7141,,0.0002800728189329
66088,2002,1,TARJETAS NO MARCADAS,37,7141,,0.005181347150259
66088,2002,1,TOVAR,19,7141,,0.0026606917798627
66088,2002,1,VOTOS EN BLANCO,131,7141,,0.0183447696401064
66088,2002,1,VOTOS NULOS,137,7141,,0.0191849880969051
66088,2002,1,alvaro_uribe,5547,7141,,0.7767819633104607
66088,2002,1,horacio_serpa,506,7141,,0.0708584231900294
66088,2002,1,ingrid_betancourt,23,7141,,0.0032208374177286
66088,2002,1,luis_eduardo_garzon,185,7141,,0.0259067357512953
66088,2002,1,noemi_sanin,492,7141,,0.0688979134574989
66170,2002,1,BEDOYA,157,52250,,0.0030047846889952
66170,2002,1,CARDONA,12,52250,,0.0002296650717703
66170,2002,1,CRISTANCHO,42,52250,,0.0008038277511961
66170,2002,1,LORA,43,52250,,0.000822966507177
66170,2002,1,RINCON,36,52250,,0.000688995215311
66170,2002,1,TARJETAS NO MARCADAS,165,52250,,0.0031578947368421
66170,2002,1,TOVAR,56,52250,,0.0010717703349282
66170,2002,1,VOTOS EN BLANCO,1034,52250,,0.0197894736842105
66170,2002,1,VOTOS NULOS,916,52250,,0.0175311004784689
66170,2002,1,alvaro_uribe,36718,52250,,0.7027368421052631
66170,2002,1,horacio_serpa,6177,52250,,0.1182200956937799
66170,2002,1,ingrid_betancourt,314,52250,,0.0060095693779904
66170,2002,1,luis_eduardo_garzon,3016,52250,,0.0577224880382775
66170,2002,1,noemi_sanin,3564,52250,,0.0682105263157894
66318,2002,1,BEDOYA,17,3321,,0.0051189400782896
66318,2002,1,CARDONA,6,3321,,0.001806684733514
66318,2002,1,CRISTANCHO,2,3321,,0.0006022282445046
66318,2002,1,LORA,7,3321,,0.0021077988557663
66318,2002,1,RINCON,2,3321,,0.0006022282445046
66318,2002,1,TARJETAS NO MARCADAS,31,3321,,0.0093345377898223
66318,2002,1,TOVAR,8,3321,,0.0024089129780186
66318,2002,1,VOTOS EN BLANCO,34,3321,,0.0102378801565793
66318,2002,1,VOTOS NULOS,64,3321,,0.0192713038241493
66318,2002,1,alvaro_uribe,2284,3321,,0.68774465522433
66318,2002,1,horacio_serpa,396,3321,,0.1192411924119241
66318,2002,1,ingrid_betancourt,13,3321,,0.0039144835892803
66318,2002,1,luis_eduardo_garzon,251,3321,,0.0755796446853357
66318,2002,1,noemi_sanin,206,3321,,0.0620295091839807
66383,2002,1,BEDOYA,16,2509,,0.0063770426464726
66383,2002,1,CARDONA,4,2509,,0.0015942606616181
66383,2002,1,CRISTANCHO,0,2509,,0.0
66383,2002,1,LORA,4,2509,,0.0015942606616181
66383,2002,1,RINCON,2,2509,,0.000797130330809
66383,2002,1,TARJETAS NO MARCADAS,23,2509,,0.0091669988043045
66383,2002,1,TOVAR,4,2509,,0.0015942606616181
66383,2002,1,VOTOS EN BLANCO,56,2509,,0.0223196492626544
66383,2002,1,VOTOS NULOS,71,2509,,0.0282981267437225
66383,2002,1,alvaro_uribe,1480,2509,,0.5898764447987246
66383,2002,1,horacio_serpa,295,2509,,0.1175767237943403
66383,2002,1,ingrid_betancourt,17,2509,,0.0067756078118772
66383,2002,1,luis_eduardo_garzon,127,2509,,0.050617776006377
66383,2002,1,noemi_sanin,410,2509,,0.1634117178158629
66400,2002,1,BEDOYA,45,11720,,0.003839590443686
66400,2002,1,CARDONA,6,11720,,0.0005119453924914
66400,2002,1,CRISTANCHO,11,11720,,0.000938566552901
66400,2002,1,LORA,15,11720,,0.0012798634812286
66400,2002,1,RINCON,8,11720,,0.0006825938566552
66400,2002,1,TARJETAS NO MARCADAS,77,11720,,0.0065699658703071
66400,2002,1,TOVAR,17,11720,,0.0014505119453924
66400,2002,1,VOTOS EN BLANCO,277,11720,,0.0236348122866894
66400,2002,1,VOTOS NULOS,267,11720,,0.0227815699658703
66400,2002,1,alvaro_uribe,7510,11720,,0.6407849829351536
66400,2002,1,horacio_serpa,2060,11720,,0.1757679180887372
66400,2002,1,ingrid_betancourt,62,11720,,0.0052901023890784
66400,2002,1,luis_eduardo_garzon,557,11720,,0.0475255972696245
66400,2002,1,noemi_sanin,808,11720,,0.0689419795221843
66440,2002,1,BEDOYA,18,6865,,0.0026219956300072
66440,2002,1,CARDONA,6,6865,,0.0008739985433357
66440,2002,1,CRISTANCHO,3,6865,,0.0004369992716678
66440,2002,1,LORA,7,6865,,0.001019664967225
66440,2002,1,RINCON,0,6865,,0.0
66440,2002,1,TARJETAS NO MARCADAS,34,6865,,0.0049526584122359
66440,2002,1,TOVAR,14,6865,,0.0020393299344501
66440,2002,1,VOTOS EN BLANCO,90,6865,,0.0131099781500364
66440,2002,1,VOTOS NULOS,167,6865,,0.024326292789512
66440,2002,1,alvaro_uribe,4321,6865,,0.6294246176256373
66440,2002,1,horacio_serpa,1451,6865,,0.2113619810633649
66440,2002,1,ingrid_betancourt,28,6865,,0.0040786598689002
66440,2002,1,luis_eduardo_garzon,317,6865,,0.046176256372906
66440,2002,1,noemi_sanin,409,6865,,0.059577567370721
66456,2002,1,BEDOYA,16,2116,,0.0075614366729678
66456,2002,1,CARDONA,4,2116,,0.0018903591682419
66456,2002,1,CRISTANCHO,7,2116,,0.0033081285444234
66456,2002,1,LORA,7,2116,,0.0033081285444234
66456,2002,1,RINCON,2,2116,,0.0009451795841209
66456,2002,1,TARJETAS NO MARCADAS,52,2116,,0.0245746691871455
66456,2002,1,TOVAR,7,2116,,0.0033081285444234
66456,2002,1,VOTOS EN BLANCO,81,2116,,0.0382797731568998
66456,2002,1,VOTOS NULOS,120,2116,,0.0567107750472589
66456,2002,1,alvaro_uribe,1011,2116,,0.4777882797731569
66456,2002,1,horacio_serpa,377,2116,,0.1781663516068053
66456,2002,1,ingrid_betancourt,18,2116,,0.0085066162570888
66456,2002,1,luis_eduardo_garzon,187,2116,,0.0883742911153119
66456,2002,1,noemi_sanin,227,2116,,0.1072778827977315
66572,2002,1,BEDOYA,7,885,,0.007909604519774
66572,2002,1,CARDONA,4,885,,0.0045197740112994
66572,2002,1,CRISTANCHO,1,885,,0.0011299435028248
66572,2002,1,LORA,3,885,,0.0033898305084745
66572,2002,1,RINCON,5,885,,0.0056497175141242
66572,2002,1,TARJETAS NO MARCADAS,12,885,,0.0135593220338983
66572,2002,1,TOVAR,5,885,,0.0056497175141242
66572,2002,1,VOTOS EN BLANCO,32,885,,0.0361581920903954
66572,2002,1,VOTOS NULOS,21,885,,0.023728813559322
66572,2002,1,alvaro_uribe,533,885,,0.6022598870056497
66572,2002,1,horacio_serpa,124,885,,0.1401129943502825
66572,2002,1,ingrid_betancourt,15,885,,0.0169491525423728
66572,2002,1,luis_eduardo_garzon,68,885,,0.0768361581920904
66572,2002,1,noemi_sanin,55,885,,0.0621468926553672
66594,2002,1,BEDOYA,21,5842,,0.0035946593632317
66594,2002,1,CARDONA,3,5842,,0.0005135227661759
66594,2002,1,CRISTANCHO,7,5842,,0.0011982197877439
66594,2002,1,LORA,7,5842,,0.0011982197877439
66594,2002,1,RINCON,5,5842,,0.0008558712769599
66594,2002,1,TARJETAS NO MARCADAS,47,5842,,0.0080451900034234
66594,2002,1,TOVAR,17,5842,,0.0029099623416638
66594,2002,1,VOTOS EN BLANCO,141,5842,,0.0241355700102704
66594,2002,1,VOTOS NULOS,155,5842,,0.0265320095857583
66594,2002,1,alvaro_uribe,1216,5842,,0.2081478945566587
66594,2002,1,horacio_serpa,3636,5842,,0.6223895926052722
66594,2002,1,ingrid_betancourt,50,5842,,0.0085587127695994
66594,2002,1,luis_eduardo_garzon,287,5842,,0.0491270112975008
66594,2002,1,noemi_sanin,250,5842,,0.0427935638479972
66682,2002,1,BEDOYA,59,23927,,0.0024658335771304
66682,2002,1,CARDONA,27,23927,,0.0011284323149579
66682,2002,1,CRISTANCHO,11,23927,,0.0004597316838717
66682,2002,1,LORA,16,23927,,0.0006687006310862
66682,2002,1,RINCON,9,23927,,0.0003761441049859
66682,2002,1,TARJETAS NO MARCADAS,98,23927,,0.0040957913654031
66682,2002,1,TOVAR,21,23927,,0.0008776695783006
66682,2002,1,VOTOS EN BLANCO,321,23927,,0.0134158064111673
66682,2002,1,VOTOS NULOS,385,23927,,0.0160906089355121
66682,2002,1,alvaro_uribe,18376,23927,,0.7680026748025244
66682,2002,1,horacio_serpa,2064,23927,,0.0862623814101224
66682,2002,1,ingrid_betancourt,92,23927,,0.0038450286287457
66682,2002,1,luis_eduardo_garzon,924,23927,,0.0386174614452292
66682,2002,1,noemi_sanin,1524,23927,,0.0636937351109625
66687,2002,1,BEDOYA,34,4807,,0.0070730185146661
66687,2002,1,CARDONA,16,4807,,0.0033284793010193
66687,2002,1,CRISTANCHO,11,4807,,0.0022883295194508
66687,2002,1,LORA,11,4807,,0.0022883295194508
66687,2002,1,RINCON,4,4807,,0.0008321198252548
66687,2002,1,TARJETAS NO MARCADAS,68,4807,,0.0141460370293322
66687,2002,1,TOVAR,16,4807,,0.0033284793010193
66687,2002,1,VOTOS EN BLANCO,93,4807,,0.0193467859371749
66687,2002,1,VOTOS NULOS,143,4807,,0.0297482837528604
66687,2002,1,alvaro_uribe,3364,4807,,0.6998127730393177
66687,2002,1,horacio_serpa,293,4807,,0.0609527771999167
66687,2002,1,ingrid_betancourt,32,4807,,0.0066569586020386
66687,2002,1,luis_eduardo_garzon,189,4807,,0.039317661743291
66687,2002,1,noemi_sanin,533,4807,,0.1108799667152069
68001,2002,1,BEDOYA,400,230122,,0.0017382084285726
68001,2002,1,CARDONA,41,230122,,0.0001781663639286
68001,2002,1,CRISTANCHO,117,230122,,0.0005084259653575
68001,2002,1,LORA,62,230122,,0.0002694223064287
68001,2002,1,RINCON,73,230122,,0.0003172230382145
68001,2002,1,TARJETAS NO MARCADAS,232,230122,,0.0010081608885721
68001,2002,1,TOVAR,80,230122,,0.0003476416857145
68001,2002,1,VOTOS EN BLANCO,3501,230122,,0.0152136692710822
68001,2002,1,VOTOS NULOS,1711,230122,,0.0074351865532195
68001,2002,1,alvaro_uribe,92114,230122,,0.4002833279738573
68001,2002,1,horacio_serpa,113162,230122,,0.4917478554853512
68001,2002,1,ingrid_betancourt,1001,230122,,0.0043498665925031
68001,2002,1,luis_eduardo_garzon,10340,230122,,0.0449326878786035
68001,2002,1,noemi_sanin,7288,230122,,0.031670157568594
68013,2002,1,BEDOYA,6,620,,0.0096774193548387
68013,2002,1,CARDONA,3,620,,0.0048387096774193
68013,2002,1,CRISTANCHO,1,620,,0.0016129032258064
68013,2002,1,LORA,2,620,,0.0032258064516129
68013,2002,1,TARJETAS NO MARCADAS,21,620,,0.0338709677419354
68013,2002,1,TOVAR,6,620,,0.0096774193548387
68013,2002,1,VOTOS EN BLANCO,48,620,,0.0774193548387096
68013,2002,1,VOTOS NULOS,4,620,,0.0064516129032258
68013,2002,1,alvaro_uribe,312,620,,0.5032258064516129
68013,2002,1,horacio_serpa,156,620,,0.2516129032258064
68013,2002,1,ingrid_betancourt,2,620,,0.0032258064516129
68013,2002,1,luis_eduardo_garzon,12,620,,0.0193548387096774
68013,2002,1,noemi_sanin,47,620,,0.0758064516129032
68020,2002,1,BEDOYA,14,1678,,0.0083432657926102
68020,2002,1,CARDONA,2,1678,,0.00119189511323
68020,2002,1,CRISTANCHO,9,1678,,0.0053635280095351
68020,2002,1,LORA,6,1678,,0.0035756853396901
68020,2002,1,RINCON,4,1678,,0.00238379022646
68020,2002,1,TARJETAS NO MARCADAS,17,1678,,0.0101311084624553
68020,2002,1,TOVAR,2,1678,,0.00119189511323
68020,2002,1,VOTOS EN BLANCO,31,1678,,0.0184743742550655
68020,2002,1,VOTOS NULOS,26,1678,,0.0154946364719904
68020,2002,1,alvaro_uribe,781,1678,,0.465435041716329
68020,2002,1,horacio_serpa,589,1678,,0.3510131108462455
68020,2002,1,ingrid_betancourt,3,1678,,0.001787842669845
68020,2002,1,luis_eduardo_garzon,42,1678,,0.0250297973778307
68020,2002,1,noemi_sanin,152,1678,,0.0905840286054827
68051,2002,1,BEDOYA,8,2753,,0.0029059208136578
68051,2002,1,CRISTANCHO,3,2753,,0.0010897203051216
68051,2002,1,LORA,3,2753,,0.0010897203051216
68051,2002,1,RINCON,1,2753,,0.0003632401017072
68051,2002,1,TARJETAS NO MARCADAS,23,2753,,0.0083545223392662
68051,2002,1,TOVAR,8,2753,,0.0029059208136578
68051,2002,1,VOTOS EN BLANCO,21,2753,,0.0076280421358517
68051,2002,1,VOTOS NULOS,25,2753,,0.0090810025426807
68051,2002,1,alvaro_uribe,550,2753,,0.1997820559389756
68051,2002,1,horacio_serpa,2036,2753,,0.7395568470759172
68051,2002,1,ingrid_betancourt,5,2753,,0.0018162005085361
68051,2002,1,luis_eduardo_garzon,27,2753,,0.0098074827460951
68051,2002,1,noemi_sanin,43,2753,,0.0156193243734108
68077,2002,1,BEDOYA,14,9653,,0.0014503263234227
68077,2002,1,CARDONA,5,9653,,0.0005179736869367
68077,2002,1,CRISTANCHO,5,9653,,0.0005179736869367
68077,2002,1,LORA,5,9653,,0.0005179736869367
68077,2002,1,TARJETAS NO MARCADAS,26,9653,,0.0026934631720708
68077,2002,1,TOVAR,7,9653,,0.0007251631617113
68077,2002,1,VOTOS EN BLANCO,175,9653,,0.0181290790427846
68077,2002,1,VOTOS NULOS,104,9653,,0.0107738526882834
68077,2002,1,alvaro_uribe,2853,9653,,0.2955557857660831
68077,2002,1,horacio_serpa,6099,9653,,0.6318243033253911
68077,2002,1,ingrid_betancourt,34,9653,,0.0035222210711695
68077,2002,1,luis_eduardo_garzon,179,9653,,0.0185434579923339
68077,2002,1,noemi_sanin,147,9653,,0.015228426395939
68079,2002,1,BEDOYA,8,2947,,0.002714625042416
68079,2002,1,CARDONA,3,2947,,0.001017984390906
68079,2002,1,CRISTANCHO,4,2947,,0.001357312521208
68079,2002,1,LORA,8,2947,,0.002714625042416
68079,2002,1,RINCON,1,2947,,0.000339328130302
68079,2002,1,TARJETAS NO MARCADAS,31,2947,,0.010519172039362
68079,2002,1,TOVAR,10,2947,,0.00339328130302
68079,2002,1,VOTOS EN BLANCO,40,2947,,0.01357312521208
68079,2002,1,VOTOS NULOS,33,2947,,0.011197828299966
68079,2002,1,alvaro_uribe,1130,2947,,0.3834407872412623
68079,2002,1,horacio_serpa,1519,2947,,0.5154394299287411
68079,2002,1,ingrid_betancourt,9,2947,,0.003053953172718
68079,2002,1,luis_eduardo_garzon,58,2947,,0.0196810315575161
68079,2002,1,noemi_sanin,93,2947,,0.0315575161180861
68081,2002,1,BEDOYA,77,64615,,0.0011916737599628
68081,2002,1,CARDONA,20,64615,,0.0003095256519384
68081,2002,1,CRISTANCHO,16,64615,,0.0002476205215507
68081,2002,1,LORA,22,64615,,0.0003404782171322
68081,2002,1,RINCON,13,64615,,0.0002011916737599
68081,2002,1,TARJETAS NO MARCADAS,88,64615,,0.0013619128685289
68081,2002,1,TOVAR,27,64615,,0.0004178596301168
68081,2002,1,VOTOS EN BLANCO,546,64615,,0.0084500502979184
68081,2002,1,VOTOS NULOS,532,64615,,0.0082333823415615
68081,2002,1,alvaro_uribe,17260,64615,,0.267120637622843
68081,2002,1,horacio_serpa,41426,64615,,0.641120482860017
68081,2002,1,ingrid_betancourt,185,64615,,0.0028631122804302
68081,2002,1,luis_eduardo_garzon,2971,64615,,0.0459800355954499
68081,2002,1,noemi_sanin,1432,64615,,0.0221620366787897
68092,2002,1,BEDOYA,20,1504,,0.0132978723404255
68092,2002,1,CARDONA,4,1504,,0.0026595744680851
68092,2002,1,CRISTANCHO,8,1504,,0.0053191489361702
68092,2002,1,LORA,4,1504,,0.0026595744680851
68092,2002,1,RINCON,3,1504,,0.0019946808510638
68092,2002,1,TARJETAS NO MARCADAS,19,1504,,0.0126329787234042
68092,2002,1,TOVAR,12,1504,,0.0079787234042553
68092,2002,1,VOTOS EN BLANCO,31,1504,,0.0206117021276595
68092,2002,1,VOTOS NULOS,28,1504,,0.0186170212765957
68092,2002,1,alvaro_uribe,507,1504,,0.3371010638297872
68092,2002,1,horacio_serpa,695,1504,,0.4621010638297872
68092,2002,1,ingrid_betancourt,8,1504,,0.0053191489361702
68092,2002,1,luis_eduardo_garzon,22,1504,,0.014627659574468
68092,2002,1,noemi_sanin,143,1504,,0.0950797872340425
68101,2002,1,BEDOYA,20,3247,,0.0061595318755774
68101,2002,1,CARDONA,24,3247,,0.0073914382506929
68101,2002,1,CRISTANCHO,1,3247,,0.0003079765937788
68101,2002,1,LORA,7,3247,,0.0021558361564521
68101,2002,1,RINCON,5,3247,,0.0015398829688943
68101,2002,1,TARJETAS NO MARCADAS,74,3247,,0.0227902679396365
68101,2002,1,TOVAR,15,3247,,0.004619648906683
68101,2002,1,VOTOS EN BLANCO,87,3247,,0.0267939636587619
68101,2002,1,VOTOS NULOS,161,3247,,0.0495842315983985
68101,2002,1,alvaro_uribe,1164,3247,,0.3584847551586079
68101,2002,1,horacio_serpa,1228,3247,,0.3781952571604558
68101,2002,1,ingrid_betancourt,22,3247,,0.0067754850631352
68101,2002,1,luis_eduardo_garzon,107,3247,,0.0329534955343393
68101,2002,1,noemi_sanin,332,3247,,0.1022482291345857
68121,2002,1,BEDOYA,5,813,,0.006150061500615
68121,2002,1,CARDONA,1,813,,0.001230012300123
68121,2002,1,CRISTANCHO,1,813,,0.001230012300123
68121,2002,1,LORA,2,813,,0.002460024600246
68121,2002,1,TARJETAS NO MARCADAS,8,813,,0.009840098400984
68121,2002,1,TOVAR,2,813,,0.002460024600246
