codigo_municipio,turnout
76828,0.43457175111043345
76834,0.4933365724433987
76845,0.4470534869596944
76863,0.43619811259607155
76869,0.4486439666969071
76890,0.44910703095123994
76892,0.4548324159133699
76895,0.46312119632886517
81001,0.47091590533142674
81065,0.3417930640515147
81220,0.37299061660450655
81300,0.38069996003352696
81591,0.38409747159819785
81736,0.434053142090264
81794,0.44427908554013024
85001,0.6370349541664164
85010,0.6650446633625083
85015,0.6745122832490017
85125,0.5699680135193587
85136,0.552987480721463
85139,0.5993691331732744
85162,0.6438170264431458
85225,0.619555912527432
85230,0.4970448140326059
85250,0.5969144018420129
85263,0.6122407669614705
85279,0.6373639313806813
85300,0.6254048618726143
85315,0.43310167383954984
85325,0.5866125204196552
85400,0.5670192494173122
85410,0.6675856870046173
85430,0.5609186737504082
85440,0.6102409077636464
86001,0.5026203979810069
86219,0.5459773521657649
86320,0.46231840821852666
86568,0.4054747659325562
86569,0.41543121158015806
86571,0.2934834379972587
86573,0.31529389257602813
86749,0.5337449358524797
86755,0.5225862756257535
86757,0.37978443637067005
86760,0.4304894055694649
86865,0.4284247558910594
86885,0.44741592386443996
88001,0.27188701243086655
88564,0.27768598910795295
91001,0.42190049427049925
91263,0.3483861234100969
91405,0.49179874027863946
91407,0.19625901529428327
91430,0.23420635603750678
91460,0.11564804631285037
91530,0.2062340909091213
91536,0.3052745310632146
91540,0.44696737281827675
91669,0.2517186565416424
91798,0.27177057849002284
94001,0.3753194034070337
94343,0.21673581094597139
94663,0.1137947829489727
94883,0.18456763476499466
94884,0.11403437203283881
94885,0.2429298273436425
94886,0.0995377930291981
94887,0.3658355448611462
94888,0.19175055545745037
95001,0.43137636994021644
95015,0.3466136635835576
95025,0.403729830872017
95200,0.2155496332569748
97001,0.3092178400277966
97161,0.27344927412782394
97511,0.16639733495831044
97666,0.22907644587795017
97777,0.2760321385261396
97889,0.3280302805644081
99001,0.3544336161016808
99524,0.34423728866740366
99624,0.43028967910462645
99773,0.17308429371999412
1100101,0.5745195900036719
1100102,0.5745195900036719
1100103,0.5745195900036719
1100104,0.5745195900036719
1100105,0.5745195900036719
1100106,0.5745195900036719
1100107,0.5745195900036719
1100108,0.5745195900036719
1100109,0.5745195900036719
1100110,0.5745195900036719
1100111,0.5745195900036719
1100112,0.5745195900036719
1100113,0.5745195900036719
1100114,0.5745195900036719
1100115,0.5745195900036719
1100116,0.5745195900036719
1100117,0.5745195900036719
1100118,0.5745195900036719
1100119,0.5745195900036719
1100120,0.5745195900036719
1100199,0.5745195900036719
