codigo_municipio,nbi_rate,nbi_urban,nbi_rural
25377,0.03140292202077099,0.018561835056213685,0.04263463569165786
25386,0.08911677370347353,0.03368564188145126,0.15927403582883515
25394,0.20264660093409442,0.09400769653655855,0.29975429975429974
25398,0.30077691453940064,0.1262683201803833,0.3350298738658995
25402,0.07530258924467596,0.05065389574507276,0.09285245901639344
25407,0.10282557892500532,0.04636951833213516,0.1265078407720145
25426,0.12786449684490203,0.1069345430978613,0.13507479348068763
25430,0.03664416586306654,0.034027881876780096,0.0663265306122449
25436,0.07602163461538462,0.047263681592039794,0.08518225039619651
25438,0.2124088595405145,0.08767338393090814,0.3506380510440835
25473,0.0345592799503414,0.03415980133233474,0.059459459459459456
25483,0.09857142857142857,0.08354755784061696,0.14154411764705882
25486,0.04500737825873094,0.03455381201458234,0.05620648667006283
25488,0.07916666666666666,0.05280649926144756,0.09595484477892756
25489,0.12912716574043806,0.04383116883116883,0.15063446582071224
25491,0.1091644204851752,0.06943653955606147,0.12947337794588304
25506,0.13419386264003896,0.07978723404255318,0.15480188045668233
25513,0.08157482978813381,0.054475333440462806,0.111686456566378
25518,0.35469641930461854,0.1600831600831601,0.38244885858286404
25524,0.12864385297845374,0.08925143953934742,0.13976164680390032
25530,0.1557305336832896,0.12643678160919541,0.1773003472222222
