"","annoh","corp","codcirc","coddepto","codmpio","nommun","nomdepto","codparti","nomparti","eleccion","votos","censo","color","partido"
"11489",2022,12,0,54,"95025","El Retorno","Guaviare",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",76,5604,"#A97C20","COLOMBIA JUSTA LIBRES"
"11490",2022,12,0,54,"95025","El Retorno","Guaviare",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",55,5604,"#dddddd","OTROS"
"11491",2022,12,0,54,"95025","El Retorno","Guaviare",997,"VOTOS NULOS","Presidencia 1era vuelta",44,5604,"#808080","VOTOS NULOS"
"11492",2022,12,0,54,"95025","El Retorno","Guaviare",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",11,5604,"#dddddd","OTROS"
"11493",2022,12,0,54,"95025","El Retorno","Guaviare",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",8,5604,"#dddddd","OTROS"
"11494",2022,12,0,54,"95025","El Retorno","Guaviare",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",8,5604,"#dddddd","OTROS"
"11495",2022,12,0,54,"95025","El Retorno","Guaviare",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",2,5604,"#dddddd","OTROS"
"11496",2022,12,0,54,"95200","Miraflores","Guaviare",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",778,2388,"#1b3383","COALICION PACTO HISTORICO"
"11497",2022,12,0,54,"95200","Miraflores","Guaviare",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",150,2388,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11498",2022,12,0,54,"95200","Miraflores","Guaviare",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",110,2388,"#871953","COALICION EQUIPO POR COLOMBIA"
"11499",2022,12,0,54,"95200","Miraflores","Guaviare",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",42,2388,"#dddddd","OTROS"
"11500",2022,12,0,54,"95200","Miraflores","Guaviare",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",35,2388,"#dddddd","OTROS"
"11501",2022,12,0,54,"95200","Miraflores","Guaviare",997,"VOTOS NULOS","Presidencia 1era vuelta",22,2388,"#808080","VOTOS NULOS"
"11502",2022,12,0,54,"95200","Miraflores","Guaviare",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",12,2388,"#A97C20","COLOMBIA JUSTA LIBRES"
"11503",2022,12,0,54,"95200","Miraflores","Guaviare",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",6,2388,"#dddddd","OTROS"
"11504",2022,12,0,54,"95200","Miraflores","Guaviare",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",1,2388,"#dddddd","OTROS"
"11505",2022,12,0,54,"95200","Miraflores","Guaviare",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,2388,"#dddddd","OTROS"
"11506",2022,12,0,54,"95200","Miraflores","Guaviare",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",1,551,"#dddddd","OTROS"
"11507",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",5491,16166,"#1b3383","COALICION PACTO HISTORICO"
"11508",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",4184,16166,"#871953","COALICION EQUIPO POR COLOMBIA"
"11509",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",2483,16166,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11510",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",543,16166,"#dddddd","OTROS"
"11511",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",497,16166,"#A97C20","COLOMBIA JUSTA LIBRES"
"11512",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",497,16166,"#dddddd","OTROS"
"11513",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",997,"VOTOS NULOS","Presidencia 1era vuelta",76,16166,"#808080","VOTOS NULOS"
"11514",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",20,16166,"#dddddd","OTROS"
"11515",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",19,16166,"#dddddd","OTROS"
"11516",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",11,16166,"#dddddd","OTROS"
"11517",2022,12,0,56,"88001","San Andrés","Archipiélago de San Andrés",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",6,16166,"#dddddd","OTROS"
"11518",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",565,4523,"#1b3383","COALICION PACTO HISTORICO"
"11519",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",360,4523,"#871953","COALICION EQUIPO POR COLOMBIA"
"11520",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",137,4523,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11521",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",30,4523,"#dddddd","OTROS"
"11522",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",30,4523,"#dddddd","OTROS"
"11523",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",24,4523,"#A97C20","COLOMBIA JUSTA LIBRES"
"11524",2022,12,0,56,"88564","Providencia","Archipiélago de San Andrés",997,"VOTOS NULOS","Presidencia 1era vuelta",5,4523,"#808080","VOTOS NULOS"
"11525",2022,12,0,60,"91001","Leticia","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",7560,9350,"#1b3383","COALICION PACTO HISTORICO"
"11526",2022,12,0,60,"91001","Leticia","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",5045,9350,"#871953","COALICION EQUIPO POR COLOMBIA"
"11527",2022,12,0,60,"91001","Leticia","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",3987,9350,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11528",2022,12,0,60,"91001","Leticia","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",655,9350,"#dddddd","OTROS"
"11529",2022,12,0,60,"91001","Leticia","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",328,9350,"#dddddd","OTROS"
"11530",2022,12,0,60,"91001","Leticia","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",187,9350,"#808080","VOTOS NULOS"
"11531",2022,12,0,60,"91001","Leticia","Amazonas",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",185,9350,"#A97C20","COLOMBIA JUSTA LIBRES"
"11532",2022,12,0,60,"91001","Leticia","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",59,9350,"#dddddd","OTROS"
"11533",2022,12,0,60,"91001","Leticia","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",50,9350,"#dddddd","OTROS"
"11534",2022,12,0,60,"91001","Leticia","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",25,9350,"#dddddd","OTROS"
"11535",2022,12,0,60,"91001","Leticia","Amazonas",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",15,9350,"#dddddd","OTROS"
"11536",2022,12,0,60,"91263","El Encanto","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",168,789,"#1b3383","COALICION PACTO HISTORICO"
"11537",2022,12,0,60,"91263","El Encanto","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",61,789,"#871953","COALICION EQUIPO POR COLOMBIA"
"11538",2022,12,0,60,"91263","El Encanto","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",24,789,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11539",2022,12,0,60,"91263","El Encanto","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",14,789,"#dddddd","OTROS"
"11540",2022,12,0,60,"91263","El Encanto","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",6,789,"#dddddd","OTROS"
"11541",2022,12,0,60,"91263","El Encanto","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",4,789,"#808080","VOTOS NULOS"
"11542",2022,12,0,60,"91263","El Encanto","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",3,789,"#dddddd","OTROS"
"11543",2022,12,0,60,"91263","El Encanto","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",2,789,"#dddddd","OTROS"
"11544",2022,12,0,60,"91263","El Encanto","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",1,789,"#dddddd","OTROS"
"11545",2022,12,0,60,"91263","El Encanto","Amazonas",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,789,"#dddddd","OTROS"
"11546",2022,12,0,60,"91405","La Chorrera","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",495,1076,"#1b3383","COALICION PACTO HISTORICO"
"11547",2022,12,0,60,"91405","La Chorrera","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",77,1076,"#871953","COALICION EQUIPO POR COLOMBIA"
"11548",2022,12,0,60,"91405","La Chorrera","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",19,1076,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11549",2022,12,0,60,"91405","La Chorrera","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",7,1076,"#808080","VOTOS NULOS"
"11550",2022,12,0,60,"91405","La Chorrera","Amazonas",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",5,1076,"#A97C20","COLOMBIA JUSTA LIBRES"
"11551",2022,12,0,60,"91405","La Chorrera","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",3,1076,"#dddddd","OTROS"
"11552",2022,12,0,60,"91405","La Chorrera","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",3,1076,"#dddddd","OTROS"
"11553",2022,12,0,60,"91405","La Chorrera","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",2,1076,"#dddddd","OTROS"
"11554",2022,12,0,60,"91405","La Chorrera","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",1,1076,"#dddddd","OTROS"
"11555",2022,12,0,60,"91407","La Pedrera","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",167,1200,"#1b3383","COALICION PACTO HISTORICO"
"11556",2022,12,0,60,"91407","La Pedrera","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",28,1200,"#871953","COALICION EQUIPO POR COLOMBIA"
"11557",2022,12,0,60,"91407","La Pedrera","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",25,1200,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11558",2022,12,0,60,"91407","La Pedrera","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",5,1200,"#dddddd","OTROS"
"11559",2022,12,0,60,"91407","La Pedrera","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",5,1200,"#dddddd","OTROS"
"11560",2022,12,0,60,"91407","La Pedrera","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",2,1200,"#808080","VOTOS NULOS"
"11561",2022,12,0,60,"91430","La Victoria","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",21,67,"#1b3383","COALICION PACTO HISTORICO"
"11562",2022,12,0,60,"91430","La Victoria","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",2,67,"#dddddd","OTROS"
"11563",2022,12,0,60,"91430","La Victoria","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",2,67,"#dddddd","OTROS"
"11564",2022,12,0,60,"91430","La Victoria","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",2,67,"#871953","COALICION EQUIPO POR COLOMBIA"
"11565",2022,12,0,60,"91460","Miriti - Paraná","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",76,453,"#1b3383","COALICION PACTO HISTORICO"
"11566",2022,12,0,60,"91460","Miriti - Paraná","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",14,453,"#871953","COALICION EQUIPO POR COLOMBIA"
"11567",2022,12,0,60,"91460","Miriti - Paraná","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",4,453,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11568",2022,12,0,60,"91460","Miriti - Paraná","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",1,453,"#dddddd","OTROS"
"11569",2022,12,0,60,"91460","Miriti - Paraná","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",1,453,"#dddddd","OTROS"
"11570",2022,12,0,60,"91530","Puerto Alegría","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",52,290,"#1b3383","COALICION PACTO HISTORICO"
"11571",2022,12,0,60,"91530","Puerto Alegría","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",18,290,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11572",2022,12,0,60,"91530","Puerto Alegría","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",7,290,"#871953","COALICION EQUIPO POR COLOMBIA"
"11573",2022,12,0,60,"91530","Puerto Alegría","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",3,290,"#dddddd","OTROS"
"11574",2022,12,0,60,"91530","Puerto Alegría","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",2,290,"#dddddd","OTROS"
"11575",2022,12,0,60,"91530","Puerto Alegría","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",1,290,"#dddddd","OTROS"
"11576",2022,12,0,60,"91536","Puerto Arica","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",94,495,"#1b3383","COALICION PACTO HISTORICO"
"11577",2022,12,0,60,"91536","Puerto Arica","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",27,495,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11578",2022,12,0,60,"91536","Puerto Arica","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",25,495,"#871953","COALICION EQUIPO POR COLOMBIA"
"11579",2022,12,0,60,"91536","Puerto Arica","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,495,"#dddddd","OTROS"
"11580",2022,12,0,60,"91536","Puerto Arica","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",2,495,"#dddddd","OTROS"
"11581",2022,12,0,60,"91536","Puerto Arica","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",2,495,"#dddddd","OTROS"
"11582",2022,12,0,60,"91536","Puerto Arica","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",1,495,"#dddddd","OTROS"
"11583",2022,12,0,60,"91540","Puerto Nariño","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",1408,3968,"#1b3383","COALICION PACTO HISTORICO"
"11584",2022,12,0,60,"91540","Puerto Nariño","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",437,3968,"#871953","COALICION EQUIPO POR COLOMBIA"
"11585",2022,12,0,60,"91540","Puerto Nariño","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",231,3968,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11586",2022,12,0,60,"91540","Puerto Nariño","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",58,3968,"#dddddd","OTROS"
"11587",2022,12,0,60,"91540","Puerto Nariño","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",45,3968,"#dddddd","OTROS"
"11588",2022,12,0,60,"91540","Puerto Nariño","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",17,3968,"#808080","VOTOS NULOS"
"11589",2022,12,0,60,"91540","Puerto Nariño","Amazonas",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",13,3968,"#A97C20","COLOMBIA JUSTA LIBRES"
"11590",2022,12,0,60,"91540","Puerto Nariño","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",10,3968,"#dddddd","OTROS"
"11591",2022,12,0,60,"91540","Puerto Nariño","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",9,3968,"#dddddd","OTROS"
"11592",2022,12,0,60,"91540","Puerto Nariño","Amazonas",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",4,3968,"#dddddd","OTROS"
"11593",2022,12,0,60,"91540","Puerto Nariño","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,3968,"#dddddd","OTROS"
"11594",2022,12,0,60,"91669","Puerto Santander","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",98,593,"#1b3383","COALICION PACTO HISTORICO"
"11595",2022,12,0,60,"91669","Puerto Santander","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",27,593,"#871953","COALICION EQUIPO POR COLOMBIA"
"11596",2022,12,0,60,"91669","Puerto Santander","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",14,593,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11597",2022,12,0,60,"91669","Puerto Santander","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",5,593,"#dddddd","OTROS"
"11598",2022,12,0,60,"91669","Puerto Santander","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",4,593,"#dddddd","OTROS"
"11599",2022,12,0,60,"91669","Puerto Santander","Amazonas",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",1,593,"#A97C20","COLOMBIA JUSTA LIBRES"
"11600",2022,12,0,60,"91798","Tarapacá","Amazonas",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",229,1469,"#1b3383","COALICION PACTO HISTORICO"
"11601",2022,12,0,60,"91798","Tarapacá","Amazonas",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",138,1469,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11602",2022,12,0,60,"91798","Tarapacá","Amazonas",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",21,1469,"#871953","COALICION EQUIPO POR COLOMBIA"
"11603",2022,12,0,60,"91798","Tarapacá","Amazonas",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",7,1469,"#dddddd","OTROS"
"11604",2022,12,0,60,"91798","Tarapacá","Amazonas",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",4,1469,"#dddddd","OTROS"
"11605",2022,12,0,60,"91798","Tarapacá","Amazonas",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",3,1469,"#dddddd","OTROS"
"11606",2022,12,0,60,"91798","Tarapacá","Amazonas",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",2,1469,"#A97C20","COLOMBIA JUSTA LIBRES"
"11607",2022,12,0,60,"91798","Tarapacá","Amazonas",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",2,1469,"#dddddd","OTROS"
"11608",2022,12,0,60,"91798","Tarapacá","Amazonas",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,1469,"#dddddd","OTROS"
"11609",2022,12,0,60,"91798","Tarapacá","Amazonas",997,"VOTOS NULOS","Presidencia 1era vuelta",1,1469,"#808080","VOTOS NULOS"
"11610",2022,12,0,60,"91798","Tarapacá","Amazonas",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",1,1469,"#dddddd","OTROS"
"11611",2022,12,0,64,"86001","Mocoa","Putumayo",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",15830,7230,"#1b3383","COALICION PACTO HISTORICO"
"11612",2022,12,0,64,"86001","Mocoa","Putumayo",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",3478,7230,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11613",2022,12,0,64,"86001","Mocoa","Putumayo",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",2715,7230,"#871953","COALICION EQUIPO POR COLOMBIA"
"11614",2022,12,0,64,"86001","Mocoa","Putumayo",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",458,7230,"#dddddd","OTROS"
"11615",2022,12,0,64,"86001","Mocoa","Putumayo",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",400,7230,"#dddddd","OTROS"
"11616",2022,12,0,64,"86001","Mocoa","Putumayo",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",363,7230,"#A97C20","COLOMBIA JUSTA LIBRES"
"11617",2022,12,0,64,"86001","Mocoa","Putumayo",997,"VOTOS NULOS","Presidencia 1era vuelta",265,7230,"#808080","VOTOS NULOS"
"11618",2022,12,0,64,"86001","Mocoa","Putumayo",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",37,7230,"#dddddd","OTROS"
"11619",2022,12,0,64,"86001","Mocoa","Putumayo",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",24,7230,"#dddddd","OTROS"
"11620",2022,12,0,64,"86001","Mocoa","Putumayo",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",9,5955,"#dddddd","OTROS"
"11621",2022,12,0,64,"86001","Mocoa","Putumayo",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",6,7230,"#dddddd","OTROS"
"11622",2022,12,0,64,"86219","Colón","Putumayo",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",1819,3696,"#1b3383","COALICION PACTO HISTORICO"
"11623",2022,12,0,64,"86219","Colón","Putumayo",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",587,3696,"#871953","COALICION EQUIPO POR COLOMBIA"
"11624",2022,12,0,64,"86219","Colón","Putumayo",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",226,3696,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11625",2022,12,0,64,"86219","Colón","Putumayo",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",47,3696,"#dddddd","OTROS"
"11626",2022,12,0,64,"86219","Colón","Putumayo",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",32,3696,"#dddddd","OTROS"
"11627",2022,12,0,64,"86219","Colón","Putumayo",997,"VOTOS NULOS","Presidencia 1era vuelta",17,3696,"#808080","VOTOS NULOS"
"11628",2022,12,0,64,"86219","Colón","Putumayo",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",10,3696,"#A97C20","COLOMBIA JUSTA LIBRES"
"11629",2022,12,0,64,"86219","Colón","Putumayo",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",7,3696,"#dddddd","OTROS"
"11630",2022,12,0,64,"86219","Colón","Putumayo",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",3,3696,"#dddddd","OTROS"
"11631",2022,12,0,64,"86320","Orito","Putumayo",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",13558,5151,"#1b3383","COALICION PACTO HISTORICO"
"11632",2022,12,0,64,"86320","Orito","Putumayo",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1259,5151,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11633",2022,12,0,64,"86320","Orito","Putumayo",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",834,5151,"#871953","COALICION EQUIPO POR COLOMBIA"
"11634",2022,12,0,64,"86320","Orito","Putumayo",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",199,5151,"#dddddd","OTROS"
"11635",2022,12,0,64,"86320","Orito","Putumayo",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",172,5151,"#dddddd","OTROS"
"11636",2022,12,0,64,"86320","Orito","Putumayo",997,"VOTOS NULOS","Presidencia 1era vuelta",149,5151,"#808080","VOTOS NULOS"
"11637",2022,12,0,64,"86320","Orito","Putumayo",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",84,5151,"#A97C20","COLOMBIA JUSTA LIBRES"
"11638",2022,12,0,64,"86320","Orito","Putumayo",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",26,5151,"#dddddd","OTROS"
"11639",2022,12,0,64,"86320","Orito","Putumayo",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",16,5151,"#dddddd","OTROS"
"11640",2022,12,0,64,"86320","Orito","Putumayo",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",7,5151,"#dddddd","OTROS"
"11641",2022,12,0,64,"86320","Orito","Putumayo",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",4,5151,"#dddddd","OTROS"
"11642",2022,12,0,64,"86568","Puerto Asís","Putumayo",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",16046,6910,"#1b3383","COALICION PACTO HISTORICO"
"11643",2022,12,0,64,"86568","Puerto Asís","Putumayo",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",4709,6910,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"11644",2022,12,0,64,"86568","Puerto Asís","Putumayo",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1821,6910,"#871953","COALICION EQUIPO POR COLOMBIA"
"11645",2022,12,0,64,"86568","Puerto Asís","Putumayo",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",571,6910,"#dddddd","OTROS"
