Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Código Puesto,Puesto,Censo Mujeres,Censo Hombres,Voto por candidato o lista,Voto blanco,Voto total,Voto nulo,Voto no marcado,Total abstenciones,Total censo
31,VALLE,31010,ANSERMANUEVO,SIN COMUNA,3101099,31010009921,LUSITANIA,353,228,193,3,202,6,0,379,581
31,VALLE,31010,ANSERMANUEVO,SIN COMUNA,3101099,31010009926,LA PRIMAVERA,72,44,32,0,34,2,0,82,116
31,VALLE,31010,ANSERMANUEVO,SIN COMUNA,3101099,31010009970,SAN AGUSTIN,76,41,61,0,61,0,0,56,117
31,VALLE,31010,ANSERMANUEVO,SIN COMUNA,3101099,31010009980,TRES ESQUINAS,164,95,92,2,95,0,1,164,259
31,VALLE,31013,ARGELIA,SIN COMUNA,3101300,31013000000,PUESTO CABECERA MUNICIPAL,2206,1940,1808,43,1891,31,9,2255,4146
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009901,COROZAL (EL RIO),22,16,21,0,22,1,0,16,38
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009902,LA PALMA,240,209,183,1,191,6,1,258,449
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009904,LA AURORA,195,145,132,2,138,4,0,202,340
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009905,MARACAIBO,200,126,129,0,129,0,0,197,326
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009906,LA PAZ,162,99,89,1,91,1,0,170,261
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009907,LA CRISTALINA,29,23,20,1,21,0,0,31,52
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009908,LA MARINA,111,77,63,0,63,0,0,125,188
31,VALLE,31013,ARGELIA,SIN COMUNA,3101399,31013009909,SAN ROQUE (EL RAIZAL),181,134,124,1,126,0,1,189,315
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101600,31016000000,PUESTO CABECERA MUNICIPAL,2306,2503,2540,47,2608,18,3,2201,4809
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009901,BETANIA,112,93,91,3,98,4,0,107,205
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009903,AGUAS LINDAS,93,75,79,1,83,2,1,85,168
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009905,EL CATRE,74,64,40,0,41,1,0,97,138
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009918,GUARE,129,91,111,5,117,1,0,103,220
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009919,LA HERRADURA,205,187,223,4,229,2,0,163,392
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009921,LA TULIA,864,737,915,16,947,10,6,654,1601
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009923,LAS CABAÑAS,79,38,52,2,55,1,0,62,117
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009925,NARANJAL,1275,1034,925,18,963,17,3,1346,2309
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009927,POTOSI,29,17,16,1,17,0,0,29,46
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009929,PRIMAVERA,913,850,933,12,958,12,1,805,1763
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009933,RICAURTE,550,579,648,11,667,7,1,462,1129
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009934,RIO DOVIO,55,20,23,1,25,1,0,50,75
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009935,SAN FERNANDO,180,164,177,2,179,0,0,165,344
31,VALLE,31016,BOLIVAR,SIN COMUNA,3101699,31016009937,SANTA TERESA,71,50,32,0,32,0,0,89,121
31,VALLE,31019,BUENAVENTURA,SIN COMUNA,3101990,31019009001,INST.TEC.IND.GERARDO VALENCIA,5970,5579,2551,46,2650,49,4,8899,11549
31,VALLE,31019,BUENAVENTURA,SIN COMUNA,3101998,31019009801,CARCEL,174,47,62,8,76,5,1,145,221
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101901,31019010101,IE SAN RAFAL,4460,3552,3339,50,3437,42,6,4575,8012
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101901,31019010102,IE PASCUAL DE ANDAGOYA,1370,3684,1767,29,1823,25,2,3231,5054
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101901,31019010103,TERMINAL DE TRANSPORTE,6118,1051,2133,26,2191,31,1,4978,7169
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010201,IE FRANCISCO JOSE DE CALDAS,6899,5602,4801,62,4950,83,4,7551,12501
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010202,FUND EDUC Y SOCIAL ANA VIC,2747,4027,2332,27,2434,70,5,4340,6774
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010203,I.E. ANA VICTORIA,363,436,305,10,322,7,0,477,799
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010204,IE REPUBLICA DE VENEZUELA,2274,1361,1021,18,1065,24,2,2570,3635
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010205,I.E. POLICARPA SALAVARRIETA,2464,3769,2470,21,2539,45,3,3694,6233
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010206,IE URBANO TENORIO,1215,3518,1280,25,1336,27,4,3397,4733
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010207,IE LA ANUNCIACION (IFA),1191,1566,1087,18,1141,34,2,1616,2757
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 1 ISLA CASCAJAL,3101902,31019010208,IE LA ANUNCIACION (IFA),3834,4711,3528,33,3701,120,20,4844,8545
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020301,IE JOSE RAMON BEJARANO,1696,2099,1464,26,1535,41,4,2260,3795
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020302,CASETA COMUNAL EL ORIENTE,2268,2898,2119,38,2229,66,6,2937,5166
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020303,IE JUAN JOSE RONDON,5662,7111,5059,73,5255,114,9,7518,12773
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020304,COLEGIO PATRICIO SIMMENS,1750,2261,1866,18,1922,36,2,2089,4011
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020305,ESCUELA SAN BUENAVENTURA,65,118,151,1,153,0,1,30,183
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101903,31019020306,COLEGIO JHON F KENNEDY,59,55,75,1,77,1,0,37,114
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101904,31019020401,IE TEOFILO ROBERTO POTES,6310,7630,6238,75,6429,106,10,7511,13940
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101904,31019020402,IE TERMARIT,1832,2084,1802,27,1865,35,1,2051,3916
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101904,31019020403,IE LICEDO DEL PACIFICO,2873,3758,3086,41,3202,68,7,3429,6631
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101904,31019020404,IE SAN MARTIN DE PORRAS,1614,2065,1370,19,1438,46,3,2241,3679
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101905,31019020501,IE JOSE MARIA CABAL,5539,7069,5828,86,6021,100,7,6587,12608
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101905,31019020502,IE LAS AMERICAS,1532,1898,1675,16,1722,30,1,1708,3430
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101905,31019020503,PARROQUIA CRISTO REDENTOR,1762,2171,2000,19,2068,46,3,1865,3933
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101905,31019020504,COORPORACION EDUCATIVA CER,1862,2534,1800,33,1876,40,3,2520,4396
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020601,IE SIMON BOLIVAR,5417,7043,5761,88,5974,117,8,6486,12460
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020602,COLEG. ANTONIO NARIÑO,2186,2872,1995,31,2088,60,2,2970,5058
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020603,IE LOS GRANADINOS,4542,5590,3909,88,4144,137,10,5988,10132
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020604,CASETA COMUNAL UNION DE VIVIEN,1938,2702,1770,42,1911,93,6,2729,4640
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020605,IE EMILIO CARVAJAL,3281,4173,2521,61,2675,86,7,4779,7454
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020606,IE LA NUEVA ESPERANZA,822,943,572,10,608,26,0,1157,1765
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020607,CTRO EDUC. EUSEBIO ANGULO,1908,2344,1707,27,1808,61,13,2444,4252
31,VALLE,31019,BUENAVENTURA,LOCALIDAD 2 CONT. (EL PAILON),3101906,31019020608,SEDE MARIA AUXILIADORA,545,845,540,8,575,26,1,815,1390
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 1 BAJO CALIMA,3101999,31019139901,BAJO CALIMA,1106,973,521,5,537,11,0,1542,2079
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 2,3101999,31019149902,LA TROJITA,184,146,71,0,71,0,0,259,330
31,VALLE,31019,BUENAVENTURA,CORREG. 3 PUNTA MAGDALENA,3101999,31019159906,BOCAS DEL SAN JUAN,182,198,181,2,183,0,0,197,380
31,VALLE,31019,BUENAVENTURA,CORREG. 3 PUNTA MAGDALENA,3101999,31019159907,LA PLATA,228,175,154,0,154,0,0,249,403
31,VALLE,31019,BUENAVENTURA,CORREG. 3 PUNTA MAGDALENA,3101999,31019159910,MALAGA,342,382,252,2,256,2,0,468,724
31,VALLE,31019,BUENAVENTURA,CORREG. 3 PUNTA MAGDALENA,3101999,31019159913,PUERTO ESPAÑA,171,121,83,0,86,3,0,206,292
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 4 (PUNTA BAZAN),3101999,31019169915,LA BOCANA,545,479,296,4,307,4,3,717,1024
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 5,3101999,31019179916,PUNTA SOLDADO,372,328,208,0,210,2,0,490,700
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 6,3101999,31019189919,BOCAS DE CALIMA,114,98,11,0,11,0,0,201,212
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 6,3101999,31019189994,CABECERAS DEL RIO SAN JUAN,294,278,294,1,295,0,0,277,572
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO  7,3101999,31019199921,CAMPO HERMOSO,128,161,175,1,177,1,0,112,289
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO  7,3101999,31019199922,GUADUALITO,219,168,79,15,100,4,2,287,387
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO  7,3101999,31019199923,ALTO POTEDO,60,44,35,0,35,0,0,69,104
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209925,AGUACLARA,133,139,95,0,95,0,0,177,272
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209926,LADRILLEROS,111,69,15,1,16,0,0,164,180
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209927,LLANOBAJO,160,167,225,0,227,1,1,100,327
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209928,SAN MARCOS,301,337,228,2,231,0,1,407,638
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209930,LIMONES,65,102,96,0,98,2,0,69,167
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209931,ZABALETAS,314,261,195,2,198,0,1,377,575
31,VALLE,31019,BUENAVENTURA,CORR. 8 CARRETERA SIMON BOLIVA,3101999,31019209932,ZACARIAS,771,917,625,7,661,20,9,1027,1688
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 9 (RIO ANCHICAYA,3101999,31019219934,SAN JOSE (ANCHICAYA),247,161,145,0,145,0,0,263,408
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 9 (RIO ANCHICAYA,3101999,31019219935,TAPARAL,221,221,39,1,43,3,0,399,442
31,VALLE,31019,BUENAVENTURA,CORREG. 10 ( RIO RAPOSO),3101999,31019229937,CARACOLI (CACOLI),34,28,11,1,12,0,0,50,62
31,VALLE,31019,BUENAVENTURA,CORREG. 10 ( RIO RAPOSO),3101999,31019229940,EL TIGRE,154,128,69,0,70,0,1,212,282
31,VALLE,31019,BUENAVENTURA,CORREG. 10 ( RIO RAPOSO),3101999,31019229943,CALLE HONDA,112,109,48,0,48,0,0,173,221
31,VALLE,31019,BUENAVENTURA,CORREG. 10 ( RIO RAPOSO),3101999,31019229946,SAN FRANCISCO JAVIER,207,180,104,0,104,0,0,283,387
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 11 (RIO CAJAMBRE,3101999,31019239949,EL PITAL,248,256,222,1,225,2,0,279,504
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 11 (RIO CAJAMBRE,3101999,31019239951,MAYORQUIN,281,249,179,0,180,1,0,350,530
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 11 (RIO CAJAMBRE,3101999,31019239952,PAPAYAL,237,257,189,0,189,0,0,305,494
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 12,3101999,31019249954,BARCOS,141,157,16,0,16,0,0,282,298
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 12,3101999,31019249955,SAN ISIDRO,223,184,69,0,71,2,0,336,407
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 12,3101999,31019249956,SILVA,347,310,201,0,201,0,0,456,657
31,VALLE,31019,BUENAVENTURA,CORREG 13 (RIO YURUMANGUI),3101999,31019259958,SAN ANTONIO (YURUMANGUI),259,191,210,0,210,0,0,240,450
31,VALLE,31019,BUENAVENTURA,CORREG 13 (RIO YURUMANGUI),3101999,31019259961,VENERAL,230,178,137,0,137,0,0,271,408
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 14,3101999,31019269964,SAN JOSE (YURUMANGUI),132,121,156,0,156,0,0,97,253
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 14,3101999,31019269967,JUNTAS  (YURUMANGUI),251,298,303,0,303,0,0,246,549
31,VALLE,31019,BUENAVENTURA,CORREG. 15 PUERTO MERIZALDE,3101999,31019279970,EL PASTICO,326,315,226,0,227,1,0,414,641
31,VALLE,31019,BUENAVENTURA,CORREG. 15 PUERTO MERIZALDE,3101999,31019279973,PUERTO MERIZALDE,934,888,517,3,527,5,2,1295,1822
31,VALLE,31019,BUENAVENTURA,CORREG. 15 PUERTO MERIZALDE,3101999,31019279974,SAN PEDRO DE NAYA,254,248,146,0,146,0,0,356,502
31,VALLE,31019,BUENAVENTURA,CORREG 16 (SAN FRANCISCO),3101999,31019289976,EL CARMEN,188,158,125,0,125,0,0,221,346
31,VALLE,31019,BUENAVENTURA,CORREG 16 (SAN FRANCISCO),3101999,31019289979,SAN FRANCISCO DE NAYA,351,320,199,1,205,3,2,466,671
31,VALLE,31019,BUENAVENTURA,CORREG 17 (LA CONCEPCION),3101999,31019299980,LA CONCEPCION,336,359,234,1,235,0,0,460,695
31,VALLE,31019,BUENAVENTURA,CORREG 17 (LA CONCEPCION),3101999,31019299981,NICOLAS RAMOS HIDALGO,48,25,30,2,34,2,0,39,73
31,VALLE,31019,BUENAVENTURA,CORREG 17 (LA CONCEPCION),3101999,31019299982,PUERTO NAYA,54,56,42,0,43,1,0,67,110
31,VALLE,31019,BUENAVENTURA,CORREG 17 (LA CONCEPCION),3101999,31019299985,SAN LORENZO,127,110,83,0,83,0,0,154,237
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 18,3101999,31019309987,CORDOBA,1219,1184,902,17,944,21,4,1459,2403
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 18,3101999,31019309988,TRIANA,445,517,348,1,358,5,4,604,962
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 18,3101999,31019309989,LA DELFINA,211,266,317,1,326,8,0,151,477
31,VALLE,31019,BUENAVENTURA,CORREGIMIENTO 19,3101999,31019319991,CISNEROS,421,278,224,3,232,5,0,467,699
31,VALLE,31022,BUGA,SIN COMUNA,3102290,31022009001,COLEGIO ACADEMICO,3935,4132,3308,94,3449,47,0,4618,8067
31,VALLE,31022,BUGA,SIN COMUNA,3102298,31022009801,CARCEL,142,41,97,1,100,2,0,83,183
31,VALLE,31022,BUGA,COMUNA 1,3102201,31022010101,ESCUELA MONSEÑOR JULIAN MENDO,1907,1940,1976,54,2082,48,4,1765,3847
31,VALLE,31022,BUGA,COMUNA 1,3102201,31022010102,ESC. CARLOS MONTUFAR,2357,3138,3272,79,3421,69,1,2074,5495
31,VALLE,31022,BUGA,COMUNA 1,3102201,31022010106,ESCUELA JHON F. KENNEDY,443,508,657,22,690,11,0,261,951
31,VALLE,31022,BUGA,COMUNA 2,3102201,31022020103,ESC. JOSE MARIA VILLEGAS,4361,4866,5410,105,5635,113,7,3592,9227
31,VALLE,31022,BUGA,COMUNA 2,3102201,31022020107,ESCUELA JOAQUIN C. TORRES,598,623,865,14,892,12,1,329,1221
31,VALLE,31022,BUGA,COMUNA 3,3102201,31022030104,ESCUELA TEOLFILO DORONSORO,3488,4020,4165,106,4390,113,6,3118,7508
31,VALLE,31022,BUGA,COMUNA 3,3102201,31022030105,ESCUELA GUADALAJARA,2009,2655,2963,81,3088,41,3,1576,4664
31,VALLE,31022,BUGA,COMUNA 4,3102202,31022040201,COLEGIO SAN VICENTE DE PAUL,6630,633,3805,61,3918,49,3,3345,7263
31,VALLE,31022,BUGA,COMUNA 4,3102202,31022040202,ESCUELA MARISCAL SUCRE,1979,3777,3442,90,3576,42,2,2180,5756
31,VALLE,31022,BUGA,COMUNA 4,3102202,31022040203,CONCENTRACION CARLOS ARTURO C,2055,7035,4516,107,4711,84,4,4379,9090
31,VALLE,31022,BUGA,COMUNA 4,3102202,31022040204,ESCUELA MARIA AUXILIADORA,260,287,400,4,406,2,0,141,547
31,VALLE,31022,BUGA,COMUNA 4,3102203,31022040307,COLISEO DE DEPORTES ARMANDO MO,215,188,261,3,266,1,1,137,403
31,VALLE,31022,BUGA,COMUNA 5,3102203,31022050301,ESC. MARIA LUISA DE LA ESPADA,2937,3746,3718,101,3929,101,9,2754,6683
31,VALLE,31022,BUGA,COMUNA 5,3102203,31022050302,ESCUELA LA VENTURA,1259,1640,1766,40,1833,25,2,1066,2899
31,VALLE,31022,BUGA,COMUNA 5,3102203,31022050303,ESC. ANTONIO JOSE DE SUCRE,2558,3167,3214,85,3392,92,1,2333,5725
31,VALLE,31022,BUGA,COMUNA 5,3102203,31022050306,COLEGIO INST. TEC. AGRICOLA,2794,3176,3237,78,3376,59,2,2594,5970
31,VALLE,31022,BUGA,COMUNA 6,3102203,31022060304,COLEGIO GIMNASIO CENTRAL,2287,2851,3414,90,3533,26,3,1605,5138
31,VALLE,31022,BUGA,COMUNA 6,3102203,31022060305,ESTADIO HERNANDO AZCARATE M.,2720,3090,4167,87,4282,27,1,1528,5810
31,VALLE,31022,BUGA,CORREGIMIENTO ZAJON HONDO,3102299,31022079901,ZANJON HONDO,641,691,744,13,772,14,1,560,1332
31,VALLE,31022,BUGA,CORREGIMIENTO QUEBRADASECA,3102299,31022089903,QUEBRADASECA,522,583,619,26,661,15,1,444,1105
31,VALLE,31022,BUGA,CORREGIMIENTO NOGALES,3102299,31022099904,NOGALES,90,50,37,1,40,2,0,100,140
31,VALLE,31022,BUGA,CORREGIMIENTO MONTERREY,3102299,31022109905,MONTERREY,244,200,206,8,221,6,1,223,444
31,VALLE,31022,BUGA,CORREGIMIENTO LOS BANCOS,3102299,31022119907,LOS BANCOS,42,24,23,0,24,0,1,42,66
31,VALLE,31022,BUGA,CORREGIMIENTO LA MARIA,3102299,31022129909,LA MARIA,283,245,241,4,250,3,2,278,528
31,VALLE,31022,BUGA,CORREGIMIENTO LA HABANA,3102299,31022139911,LA HABANA,892,838,875,17,911,17,2,819,1730
31,VALLE,31022,BUGA,CORREGIMIENTO FRISOLES,3102299,31022149913,FRISOLES,65,45,40,0,42,2,0,68,110
31,VALLE,31022,BUGA,CORREGIMIENTO EL VINCULO,3102299,31022159914,EL VINCULO,680,711,751,19,792,19,3,599,1391
31,VALLE,31022,BUGA,CORREGIMIENTO EL ROSARIO,3102299,31022169915,EL ROSARIO,44,26,23,0,24,1,0,46,70
31,VALLE,31022,BUGA,CORREGIMIENTO EL PLACER,3102299,31022179916,EL PLACER,99,83,63,0,65,1,1,117,182
31,VALLE,31022,BUGA,CORREGIMIENTO EL SALADO,3102299,31022189917,EL SALADO,31,15,25,0,26,0,1,20,46
31,VALLE,31022,BUGA,CORREGIMIENTO PUEBLO NUEVO,3102299,31022199919,PUEBLO NUEVO,432,546,468,10,503,24,1,475,978
31,VALLE,31022,BUGA,CORREGIMIENTO CHAMBIMBAL,3102299,31022209921,CHAMBIMBAL,858,845,915,15,965,33,2,738,1703
31,VALLE,31022,BUGA,CORREGIMIENTO MIRAFLORES,3102299,31022219923,MIRAFLORES,61,50,30,2,32,0,0,79,111
31,VALLE,31022,BUGA,CORREGIMIENTO EL PORVENIR,3102299,31022229925,EL PORVENIR,264,260,221,8,230,0,1,294,524
31,VALLE,31022,BUGA,CORREG  LA PLAYA DEL BUEY,3102299,31022239929,LA PLAYA DEL BUEY,39,26,24,1,25,0,0,40,65
31,VALLE,31022,BUGA,CORREGIMIENTO RIO LORO,3102299,31022249933,RIO LORO,39,23,10,3,13,0,0,49,62
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102500,31025000000,PUESTO CABECERA MUNICIPAL,5379,6141,6611,112,6825,97,5,4695,11520
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009901,CEILAN,1412,1206,1155,30,1223,31,7,1395,2618
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009903,CHICORAL,169,128,100,1,102,0,1,195,297
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009905,CHORRERAS,179,111,157,5,163,0,1,127,290
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009909,EL GUAYABO,227,188,233,5,247,8,1,168,415
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009911,MESTIZAL,245,216,296,13,311,2,0,150,461
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009912,EL ROCIO,28,21,22,1,23,0,0,26,49
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009913,EL OVERO,852,862,999,9,1025,17,0,689,1714
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009915,EL PLACER,39,26,24,0,24,0,0,41,65
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009919,EL RAICERO,66,56,33,2,35,0,0,87,122
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009921,GALICIA,479,433,344,6,361,7,4,551,912
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009924,URIBE URIBE (LAGUNILLA),428,463,437,10,460,10,3,431,891
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009925,LA MORENA,72,60,65,0,69,2,2,63,132
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009929,PAILA ARRIBA (LUCAICAL),261,253,229,2,241,6,4,273,514
31,VALLE,31025,BUGALAGRANDE,SIN COMUNA,3102599,31025009933,SAN ANTONIO,193,191,165,3,176,8,0,208,384
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102801,31028000101,NORMAL SUPERIOR,2781,1151,1904,39,1978,29,6,1954,3932
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102801,31028000102,ESCUELA JOSE EUSEBIO CARO,1014,2450,1798,32,1864,33,1,1600,3464
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102801,31028000103,IE ANEXA,1189,1929,1663,35,1733,33,2,1385,3118
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102802,31028000201,ESCUELA VALLE DEL CAUCA,3067,2170,2390,74,2552,75,13,2685,5237
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102802,31028000202,ESCUELA TRES DE AGOSTO,2294,1693,1792,44,1913,72,5,2074,3987
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102802,31028000203,ESCUELA GABRIELA MISTRAL,1532,2343,2156,53,2285,65,11,1590,3875
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102898,31028009801,CARCEL DEL CIRCUITO,64,9,35,1,37,1,0,36,73
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009901,AURES,334,179,167,8,182,5,2,331,513
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009903,BAJO BARRAGAN,436,362,341,11,359,6,1,439,798
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009905,BURILA,181,127,114,2,120,4,0,188,308
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009909,EL CRUCERO,165,88,85,2,95,8,0,158,253
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009911,LA CAMELIA,587,525,512,11,535,10,2,577,1112
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009913,LA RIVERA,143,100,108,2,111,1,0,132,243
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009917,MONTEGRANDE,209,162,158,2,161,1,0,210,371
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009921,SAMARIA,278,191,152,10,170,5,3,299,469
31,VALLE,31028,CAICEDONIA,SIN COMUNA,3102899,31028009925,SAN GERARDO,72,41,42,0,42,0,0,71,113
31,VALLE,31031,CANDELARIA,SIN COMUNA,3103101,31031000101,ESCUELA ANTONIO NARIÑO,2358,1608,2237,46,2332,47,2,1634,3966
31,VALLE,31031,CANDELARIA,SIN COMUNA,3103101,31031000102,ESC. FCO DE PAULA SANTANDER,1464,2332,2377,31,2461,52,1,1335,3796
31,VALLE,31031,CANDELARIA,SIN COMUNA,3103102,31031000201,POLIDEPORTIVO MUNICIPAL,5565,2672,4354,77,4505,68,6,3732,8237
