Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Código Puesto,Puesto,Censo Mujeres,Censo Hombres,Voto por candidato o lista,Voto blanco,Voto total,Voto nulo,Voto no marcado,Total abstenciones,Total censo
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 12 LA AMERICA,100124,01001122403,SEC. ESC. PEDRO DE CASTRO,6070,7634,9848,280,10192,58,6,3512,13704
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 12 LA AMERICA,100124,01001122404,I.E.FRANCISCO ANTONIO ZEA,1745,2255,3118,104,3232,10,0,768,4000
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 12 LA AMERICA,100124,01001122405,I.E AMERICA,1091,1418,1850,67,1930,13,0,579,2509
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 12 LA AMERICA,100124,01001122406,I.E.SAMUEL BARRIENTOS,790,996,1308,42,1364,14,0,422,1786
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 12 LA AMERICA,100124,01001122407,LICEO SALAZAR Y HERRERA,2029,2754,3886,140,4049,23,0,734,4783
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132501,I.E. BLANQUIZAL (EN ADMON) CR,2484,3117,2632,127,2820,58,3,2781,5601
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132502,SEC. ESC. REPUBLICA DE PANAMA,2738,3445,3826,119,4022,71,6,2161,6183
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132503,I.E JUAN XXIII,1783,2223,2339,92,2471,38,2,1535,4006
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132504,SEC. ESC. MONSEÑOR PERDOMO,3534,7996,7328,250,7669,87,4,3861,11530
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132505,SEC.ESC.PIO XII,5414,3601,5522,199,5817,95,1,3198,9015
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132506,I.E.STELLA VELEZ LONDOÑO,690,994,885,33,929,10,1,755,1684
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100125,01001132507,SEC ESC JUAN DE DIOS ARANZAZU,255,309,428,15,452,9,0,112,564
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132601,I.E.LA INDEPENDENCIA,6291,8347,7908,296,8430,208,18,6208,14638
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132602,SEC.ESC.EL SOCORRO,4765,5800,6287,222,6664,149,6,3901,10565
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132603,SEC.ESC.MIXTA BETANIA,3967,5406,5157,202,5521,151,11,3852,9373
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132604,I.E.EL CORAZON,1181,1577,1530,68,1647,48,1,1111,2758
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132605,I.E.EDUARDO SANTOS,1287,1776,1921,79,2055,51,4,1008,3063
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132606,I.E.CARLOS VIECO,2442,3194,3671,122,3840,45,2,1796,5636
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 13 SAN JAVIER,100126,01001132607,SEDE AMOR AL NIÑO,1193,1462,1516,52,1601,30,3,1054,2655
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100127,01001142701,COL.SANTA MARIA DEL ROSARIO,4603,5926,8581,163,8758,14,0,1771,10529
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100127,01001142702,COL.MARYMOUNT,4829,5983,9147,177,9331,7,0,1481,10812
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100127,01001142703,COLEGIO PALERMO DE SAN JOSE,1658,1995,3156,56,3212,0,0,441,3653
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100127,01001142704,COLEGIO SAN LUCAS,1468,1789,2614,68,2687,5,0,570,3257
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100128,01001142801,POLITECNICO JAIME ISAZA CADAVI,4905,5540,7715,228,7966,23,0,2479,10445
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100128,01001142802,I.E.INEM JOSE FELIX DE RESTREP,7485,5225,9451,269,9728,7,1,2982,12710
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100128,01001142803,UNIVERSIDAD EAFIT,5702,10405,12606,286,12904,12,0,3203,16107
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100128,01001142804,COL DE LA CIA DE MARIA LA ENSE,4269,6975,8997,141,9149,11,0,2095,11244
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 14 EL POBLADO,100128,01001142805,SAN JOSE DE LAS VEGAS,3768,3654,5845,152,6000,3,0,1422,7422
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152901,SEC.ESC.SANTISIMA TRINIDAD,3233,4028,4225,137,4458,92,4,2803,7261
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152902,I.E.BENJAMIN HERRERA,3377,4190,5388,164,5592,38,2,1975,7567
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152903,I.E.CRISTO REY,5250,6377,7687,210,7969,70,2,3658,11627
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152904,SECCION ESC REPUBLICA DE COSTA,3866,4789,5584,194,5862,84,0,2793,8655
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152905,SEC.ESC.LA COLINA,2689,3294,4340,130,4527,56,1,1456,5983
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152906,I.E. LA SALLE CAMPO AMOR,2494,3071,4340,114,4485,30,1,1080,5565
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 15 GUAYABAL,100129,01001152907,SEC ESC CRISTO REY APOLO,962,1109,1576,57,1649,16,0,422,2071
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163001,I.E. FATIMA NUTIBARA,4290,5336,7104,203,7330,22,1,2296,9626
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163002,ESC.SOFIA OSPINA DE NAVARRO,3061,3552,4664,110,4788,13,1,1825,6613
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163003,I.E.JUAN MARIA CESPEDES,8346,10014,12851,377,13290,57,5,5070,18360
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163004,I.E. GUILLERMO VALENCIA,4073,5066,6231,207,6500,58,4,2639,9139
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163005,UNID.DEPORTIVA ANDRES ESCOBAR,1469,1607,2371,94,2473,8,0,603,3076
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163006,LICEO SAN RAFAEL,3649,4700,6505,214,6771,51,1,1578,8349
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100130,01001163007,COLEGIO SAN JUAN BOSCO,689,1076,1447,51,1502,4,0,263,1765
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163101,SEC.ESC.JACKELINE KENNEDY,2864,4054,5053,142,5234,36,3,1684,6918
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163102,I.E.JOSE MARIA BERNAL,4452,5641,7183,215,7448,48,2,2645,10093
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163103,INST.SAN CARLOS DE LA SALLE,5624,7110,9589,283,9898,26,0,2836,12734
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163104,I.E.ALCALDIA DE MEDELLIN,5636,6985,7856,290,8293,143,4,4328,12621
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163105,COLEGIO PADRE MANYANET,4010,4977,7006,243,7271,19,3,1716,8987
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163106,I.E.CAMPILLAS DEL ROSARIO,1311,1777,2312,95,2443,35,1,645,3088
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163107,IE ANTONIO RICAURTE,1166,1460,1780,79,1887,28,0,739,2626
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100131,01001163108,COL LA INMACULADA,1610,2309,3248,92,3351,11,0,568,3919
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163201,I.E.RAMON GIRALDO CEBALLOS,5270,6841,8013,242,8360,103,2,3751,12111
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163202,UNIVERSIDAD DE MEDELLIN,7675,8782,10553,382,11053,112,6,5404,16457
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163203,I.E HORACIO MUÑOZ SUESCUN,4477,5338,6551,199,6792,41,1,3023,9815
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163204,I.E.REPUBLICA DE VENEZUELA,3503,4226,4707,170,4991,112,2,2738,7729
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163205,I.E.ROBERTO BELARMINO,1121,1403,1842,61,1931,28,0,593,2524
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163206,INST. JUSTO PEDRO BERRIO,384,381,539,21,561,1,0,204,765
1,ANTIOQUIA,1001,MEDELLIN,COMUNA 16 BELEN,100132,01001163207,IE PEDRO OCTAVIO AMADO,132,198,242,7,254,5,0,76,330
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO ALTAVISTA,100199,01001179903,ALTAVISTA,3832,4649,4152,138,4402,106,6,4079,8481
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,01001189910,SAN ANTONIO DE PRADO FE Y ALE,4383,5640,5889,256,6324,171,8,3699,10023
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,010011899A1,SAN ANTONIO DE PRADO A,5925,12298,11000,360,11653,273,20,6570,18223
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,010011899A2,I.E.MANUEL DE J.BETANCUR,9748,6028,8978,345,9581,247,11,6195,15776
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,010011899A3,IE MONSEÑOR VICTOR WIEDEMANN,1552,1958,2562,105,2709,40,2,801,3510
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,010011899A4,CENTRO INTEGRAL COMUNITARIO,1210,1537,2078,77,2196,40,1,551,2747
1,ANTIOQUIA,1001,MEDELLIN,CORR.  SAN ANTONIO DE PRADO,100199,010011899A5,P BIBL JOSE HORACIO BETANCUR,623,734,1047,52,1119,18,2,238,1357
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO PALMITAS,100199,01001199917,PALMITAS,1229,1277,1249,46,1328,26,7,1178,2506
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SAN CRISTOBAL,100199,010012099B1,SAN CRISTOBAL A,5223,9514,7785,273,8234,163,13,6503,14737
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SAN CRISTOBAL,100199,010012099B2,SAN CRISTOBAL B,8266,6065,7193,333,7708,170,12,6623,14331
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SAN CRISTOBAL,100199,010012099B3,IE LUSITANIA,2724,4184,4241,166,4515,103,5,2393,6908
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SAN CRISTOBAL,100199,010012099B4,IE PRESBITERO JUAN J. ESCOBAR,1910,2382,2774,95,2910,36,5,1382,4292
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SAN CRISTOBAL,100199,010012099B5,IE LOMA HERMOSA,831,1160,1291,73,1401,33,4,590,1991
1,ANTIOQUIA,1001,MEDELLIN,CORREGIMIENTO SANTA ELENA,100199,01001219933,SANTA ELENA,3217,3455,4084,159,4338,87,8,2334,6672
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100400,01004000000,PUESTO CABECERA MUNICIPAL,6820,6284,6445,121,6646,64,16,6458,13104
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100498,01004009801,CARCEL MUNICIPAL,9,1,16,0,16,0,0,-6,10
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100499,01004009901,PANTANILLO,499,450,477,3,484,2,2,465,949
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100499,01004009909,CHAGUALAL,318,231,240,1,243,0,2,306,549
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100499,01004009911,GUAICO GRANDE,221,152,193,0,195,2,0,178,373
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100499,01004009917,PORTUGAL,79,61,67,2,69,0,0,71,140
1,ANTIOQUIA,1004,ABEJORRAL,SIN COMUNA,100499,01004009940,PURIMA,90,90,89,1,92,0,2,88,180
1,ANTIOQUIA,1007,ABRIAQUI,SIN COMUNA,100700,01007000000,PUESTO CABECERA MUNICIPAL,785,666,803,16,826,7,0,625,1451
1,ANTIOQUIA,1007,ABRIAQUI,SIN COMUNA,100799,01007009905,LA ANTIGUA,290,226,286,7,300,3,4,216,516
1,ANTIOQUIA,1010,ALEJANDRIA,SIN COMUNA,101000,01010000000,PUESTO CABECERA MUNICIPAL,2350,2208,2387,54,2461,18,2,2097,4558
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101301,01013000101,E.U. ALEJANDRO TORO,2111,2585,2388,38,2456,25,5,2240,4696
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101301,01013000102,I.E. NORMAL SUPERIOR AMAGA,990,3922,2414,64,2536,50,8,2376,4912
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101302,01013000201,I.E. ESC. NORMAL SEDE MARIA AU,4274,1165,2519,74,2661,62,6,2778,5439
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101302,01013000202,COLISEO CTO JUAN MONTOYA CORRE,2515,2428,2272,86,2432,72,2,2511,4943
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101398,01013009801,CARCEL MUNICIPAL,25,8,23,1,25,1,0,8,33
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101399,01013009901,I.E. RURAL URBANO RUIZ,117,101,160,6,168,2,0,50,218
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101399,01013009903,EL CEDRO,395,392,345,7,353,1,0,434,787
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101399,01013009904,I.E. SAN FERNANDO DE AMAGA ,225,190,292,7,303,4,0,112,415
1,ANTIOQUIA,1013,AMAGA,SIN COMUNA,101399,01013009905,LA CLARITA,955,1164,964,19,1003,18,2,1116,2119
1,ANTIOQUIA,1016,AMALFI,SIN COMUNA,101600,01016000001,IE EDUARDO FERNANDEZ BOTERO,5830,5402,4276,98,4444,55,15,6788,11232
1,ANTIOQUIA,1016,AMALFI,SIN COMUNA,101600,01016000002,IE EDUARDO FERNANDEZ BOTERO SD,3301,3203,2006,110,2153,37,0,4351,6504
1,ANTIOQUIA,1016,AMALFI,SIN COMUNA,101698,01016009801,CARCEL,45,1,14,5,19,0,0,27,46
1,ANTIOQUIA,1016,AMALFI,SIN COMUNA,101699,01016009910,PORTACHUELO,329,245,114,5,121,0,2,453,574
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101901,01019000101,COLISEO PEDRO ANTONIO RPO ESCO,1763,1424,1566,54,1640,16,4,1547,3187
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101901,01019000102,COL SAN JUAN DE LOS ANDES,2868,3014,3559,84,3683,32,8,2199,5882
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101901,01019000103,CERUR LA AGUADA,89,119,106,4,116,6,0,92,208
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101902,01019000201,COL MARCO FIDEL SUAREZ,2696,2409,2701,59,2806,41,5,2299,5105
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101902,01019000202,ESC LUIS GUTIERREZ,1871,1924,1557,38,1618,20,3,2177,3795
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101902,01019000203,PLACA POLIDEPORTIVA,460,552,584,18,612,10,0,400,1012
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101990,01019009001,COLEGIO JUAN DE DIOS URIBE,3830,3010,2587,33,2640,16,4,4200,6840
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101998,01019009801,CARCEL,88,15,56,2,59,1,0,44,103
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009901,BUENOS AIRES,641,543,512,12,528,2,2,656,1184
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009903,LA CHAPARRALA,193,168,182,1,184,1,0,177,361
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009905,SAN JOSE,482,404,375,3,382,1,3,504,886
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009906,SAN BARTOLO,161,160,184,6,194,4,0,127,321
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009909,SANTA INES,760,604,672,12,689,3,2,675,1364
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009913,SANTA RITA,1256,1133,1061,20,1090,7,2,1299,2389
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009917,TAPARTO,1132,1042,900,18,924,4,2,1250,2174
1,ANTIOQUIA,1019,ANDES,SIN COMUNA,101999,01019009923,SAN PERUCHITO,555,467,412,5,422,5,0,600,1022
1,ANTIOQUIA,1022,ANGELOPOLIS,SIN COMUNA,102200,01022000000,PUESTO CABECERA MUNICIPAL,2624,2412,2194,72,2308,37,5,2728,5036
1,ANTIOQUIA,1022,ANGELOPOLIS,SIN COMUNA,102299,01022009901,ESTACION ANGELOPOLIS,405,402,352,7,367,6,2,440,807
1,ANTIOQUIA,1022,ANGELOPOLIS,SIN COMUNA,102299,01022009970,SANTA ANA,43,34,28,2,31,1,0,46,77
1,ANTIOQUIA,1025,ANGOSTURA,SIN COMUNA,102500,01025000000,PUESTO CABECERA MUNICIPAL,4431,4003,2976,98,3163,67,22,5271,8434
1,ANTIOQUIA,1025,ANGOSTURA,SIN COMUNA,102599,01025009906,CANOAS,255,247,260,7,271,2,2,231,502
1,ANTIOQUIA,1025,ANGOSTURA,SIN COMUNA,102599,01025009912,LA MONTAÑITA,170,169,100,0,108,6,2,231,339
1,ANTIOQUIA,1025,ANGOSTURA,SIN COMUNA,102599,01025009915,LLANOS DE CUIVA,66,112,118,7,134,9,0,44,178
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102800,01028000000,PUESTO CABECERA MUNICIPAL,5178,4653,3005,100,3149,40,4,6682,9831
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102898,01028009801,CARCEL MUNICIPAL,7,0,4,2,6,0,0,1,7
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009903,LA MESETA,224,138,64,3,67,0,0,295,362
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009905,LIBERIA,380,246,188,16,204,0,0,422,626
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009909,EL ROBLE,412,377,280,7,291,3,1,498,789
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009913,MADRE SECA,213,140,70,2,72,0,0,281,353
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009915,EL CARMIN,247,138,140,5,148,2,1,237,385
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009916,LA CASITA,139,90,75,0,76,1,0,153,229
1,ANTIOQUIA,1028,ANORI,SIN COMUNA,102899,01028009937,SANTO DOMINGO,92,55,28,1,29,0,0,118,147
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103101,01031000101,I.E. SAN LUIS GONZAGA,4546,0,2215,42,2291,25,9,2255,4546
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103101,01031000102,COLISEO HERNAN SEPULVEDA,372,4421,2443,54,2550,44,9,2243,4793
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103102,01031000201,IE ARTURO VELASQUEZ ORTIZ,2672,3016,2555,86,2698,53,4,2990,5688
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103102,01031000202,ESCUELA MARTINEZ PARDO,2475,2579,2257,107,2412,45,3,2642,5054
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009901,CATIVO,84,90,72,6,80,2,0,94,174
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009904,EL PESCADO,264,227,191,3,195,1,0,296,491
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009905,LAURELES,371,292,209,7,219,3,0,444,663
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009907,LAS AZULES,138,98,69,4,75,1,1,161,236
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009909,TONUSCO ARRIBA,245,188,194,1,199,2,2,234,433
1,ANTIOQUIA,1031,ANTIOQUIA,SIN COMUNA,103199,01031009915,SABANAS,268,208,235,4,244,4,1,232,476
1,ANTIOQUIA,1034,ANZA,SIN COMUNA,103400,01034000000,PUESTO CABECERA MUNICIPAL,1991,1797,1449,28,1502,21,4,2286,3788
1,ANTIOQUIA,1034,ANZA,SIN COMUNA,103499,01034009901,GUINTAR,1085,915,1079,22,1105,2,2,895,2000
1,ANTIOQUIA,1034,ANZA,SIN COMUNA,103499,01034009930,LA CEJITA,286,262,240,5,251,5,1,297,548
1,ANTIOQUIA,1035,APARTADO,SIN COMUNA,103590,01035009001,COLIS.ANTONIO ROLDAN BETANCUR,3265,3688,2648,78,2770,41,3,4183,6953
1,ANTIOQUIA,1035,APARTADO,SIN COMUNA,103598,01035009801,CARCEL,132,9,50,2,53,1,0,88,141
1,ANTIOQUIA,1035,APARTADO,COMUNA 1 BERNARDO JARAMILLO,103501,01035010101,I.E ALFONSO LOPEZ,3973,4289,4193,133,4384,51,7,3878,8262
1,ANTIOQUIA,1035,APARTADO,COMUNA 1 BERNARDO JARAMILLO,103501,01035010102,I.E. POLICARPA SALAVARRIETA,3778,4473,4240,109,4398,43,6,3853,8251
1,ANTIOQUIA,1035,APARTADO,COMUNA 1 BERNARDO JARAMILLO,103501,01035010103,I. E. LA PAZ,2113,2486,2175,70,2274,25,4,2325,4599
1,ANTIOQUIA,1035,APARTADO,COMUNA 1 BERNARDO JARAMILLO,103501,01035010104,I.E LA PAZ "S 20 DE ENERO",1235,1253,991,36,1034,7,0,1454,2488
1,ANTIOQUIA,1035,APARTADO,COMUNA 2 OCHO DE FEBRERO,103501,01035020105,I. E. SAN FRANCISCO DE ASIS,4188,4754,5426,96,5585,52,11,3357,8942
1,ANTIOQUIA,1035,APARTADO,COMUNA 2 OCHO DE FEBRERO,103501,01035020106,I. E. SAN PEDRO CLAVER,3829,3695,3756,103,3922,63,0,3602,7524
1,ANTIOQUIA,1035,APARTADO,COMUNA 2 OCHO DE FEBRERO,103501,01035020107,HOGAR INFANTIL LOS GIRASOLES,2035,2408,2227,66,2319,22,4,2124,4443
1,ANTIOQUIA,1035,APARTADO,COMUNA 2 OCHO DE FEBRERO,103501,01035020108,I. E. SANTA MARIA LA ANTIGUA,472,594,558,21,589,10,0,477,1066
1,ANTIOQUIA,1035,APARTADO,COMUNA 3 PUEBLO NUEVO,103502,01035030201,I.E. HERACLIO MENA PADILLA,3032,5025,3852,111,4018,48,7,4039,8057
1,ANTIOQUIA,1035,APARTADO,COMUNA 3 PUEBLO NUEVO,103502,01035030202,COLEGIO ADVENTISTA,3334,2174,2458,84,2561,18,1,2947,5508
1,ANTIOQUIA,1035,APARTADO,COMUNA 3 PUEBLO NUEVO,103502,01035030203,I.E CADENA LAS PLAYAS,748,741,628,24,664,12,0,825,1489
1,ANTIOQUIA,1035,APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ,103502,01035040204,I. E. CAMPO ALEGRE,910,968,874,17,904,10,3,974,1878
1,ANTIOQUIA,1035,APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ,103502,01035040205,IE MADRE LAURA,2848,2107,2393,59,2469,17,0,2486,4955
1,ANTIOQUIA,1035,APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ,103502,01035040206,COL COOPERATIVO,3761,2503,3377,69,3467,20,1,2797,6264
1,ANTIOQUIA,1035,APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ,103502,01035040207,IE JOSE JOAQUIN VELEZ,3711,3942,4120,116,4277,37,4,3376,7653
1,ANTIOQUIA,1035,APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ,103502,01035040208,I.E JOSE CELESTINO MUTIS,2103,2263,2211,84,2322,27,0,2044,4366
1,ANTIOQUIA,1035,APARTADO,CORREGIMIENTO CHURIDO PUEBLO,103599,01035059915,CHURIDO,744,752,806,27,840,6,1,656,1496
1,ANTIOQUIA,1035,APARTADO,CORREGIMIENTO PUERTO GIRON,103599,01035069921,PUERTO GIRON,353,364,370,8,383,5,0,334,717
1,ANTIOQUIA,1035,APARTADO,CORR SAN JOSE DE APARTADO,103599,01035079925,SAN JOSE DE APARTADO,1068,777,794,11,816,7,4,1029,1845
1,ANTIOQUIA,1035,APARTADO,CORREGIMIENTO EL REPOSO,103599,01035089950,EL REPOSO,2197,2443,2562,77,2678,34,5,1962,4640
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103700,01037000000,PUESTO CABECERA MUNICIPAL,6311,6644,6526,96,6681,45,14,6274,12955
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009903,BUENOS AIRES,629,521,532,4,546,7,3,604,1150
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009905,EL CARMELO,741,590,644,7,657,6,0,674,1331
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009906,SANTAFE DE LAS PLATAS,647,537,625,3,632,2,2,552,1184
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009908,LAS NARANJITAS,417,329,354,2,357,0,1,389,746
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009912,GUADUAL,886,710,769,14,786,3,0,810,1596
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009920,LA CANDELARIA,957,831,892,8,904,3,1,884,1788
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009975,LA TRINIDAD,978,835,969,9,982,3,1,831,1813
1,ANTIOQUIA,1037,ARBOLETES,SIN COMUNA,103799,01037009980,PAJILLAL,422,353,390,2,392,0,0,383,775
1,ANTIOQUIA,1039,ARGELIA,SIN COMUNA,103900,01039000000,PUESTO CABECERA MUNICIPAL,3082,2812,2842,52,2920,18,8,2974,5894
