"","annoh","corp","codcirc","coddepto","codmpio","nommun","nomdepto","codparti","nomparti","eleccion","votos","censo","color","partido"
"3334",2022,13,0,23,"52240","Chachagüí","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",80,7460,"#808080","VOTOS NULOS"
"3335",2022,13,0,23,"52240","Chachagüí","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,7460,"#dddddd","OTROS"
"3336",2022,13,0,23,"52250","El Charco","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",7106,8827,"#1b3383","COALICION PACTO HISTORICO"
"3337",2022,13,0,23,"52250","El Charco","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",782,8827,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3338",2022,13,0,23,"52250","El Charco","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",89,8827,"#dddddd","OTROS"
"3339",2022,13,0,23,"52250","El Charco","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",84,8827,"#808080","VOTOS NULOS"
"3340",2022,13,0,23,"52250","El Charco","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",13,8827,"#dddddd","OTROS"
"3341",2022,13,0,23,"52254","El Peñol","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3597,3201,"#1b3383","COALICION PACTO HISTORICO"
"3342",2022,13,0,23,"52254","El Peñol","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",482,3201,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3343",2022,13,0,23,"52254","El Peñol","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",57,3201,"#dddddd","OTROS"
"3344",2022,13,0,23,"52254","El Peñol","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",34,3201,"#808080","VOTOS NULOS"
"3345",2022,13,0,23,"52254","El Peñol","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",8,3201,"#dddddd","OTROS"
"3346",2022,13,0,23,"52256","El Rosario","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",4946,3448,"#1b3383","COALICION PACTO HISTORICO"
"3347",2022,13,0,23,"52256","El Rosario","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",214,3448,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3348",2022,13,0,23,"52256","El Rosario","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",56,3448,"#808080","VOTOS NULOS"
"3349",2022,13,0,23,"52256","El Rosario","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",47,3448,"#dddddd","OTROS"
"3350",2022,13,0,23,"52256","El Rosario","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,3448,"#dddddd","OTROS"
"3351",2022,13,0,23,"52258","El Tablón de Gómez","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",5403,4139,"#1b3383","COALICION PACTO HISTORICO"
"3352",2022,13,0,23,"52258","El Tablón de Gómez","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1812,4139,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3353",2022,13,0,23,"52258","El Tablón de Gómez","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",185,4139,"#dddddd","OTROS"
"3354",2022,13,0,23,"52258","El Tablón de Gómez","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",76,4139,"#808080","VOTOS NULOS"
"3355",2022,13,0,23,"52258","El Tablón de Gómez","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",25,4139,"#dddddd","OTROS"
"3356",2022,13,0,23,"52260","El Tambo","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",5579,10304,"#1b3383","COALICION PACTO HISTORICO"
"3357",2022,13,0,23,"52260","El Tambo","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2217,10304,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3358",2022,13,0,23,"52260","El Tambo","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",159,10304,"#808080","VOTOS NULOS"
"3359",2022,13,0,23,"52260","El Tambo","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",155,10304,"#dddddd","OTROS"
"3360",2022,13,0,23,"52260","El Tambo","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",21,10304,"#dddddd","OTROS"
"3361",2022,13,0,23,"52287","Funes","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2472,3573,"#1b3383","COALICION PACTO HISTORICO"
"3362",2022,13,0,23,"52287","Funes","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1303,3573,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3363",2022,13,0,23,"52287","Funes","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",47,3573,"#dddddd","OTROS"
"3364",2022,13,0,23,"52287","Funes","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",32,3573,"#808080","VOTOS NULOS"
"3365",2022,13,0,23,"52287","Funes","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",11,3573,"#dddddd","OTROS"
"3366",2022,13,0,23,"52317","Guachucal","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",9614,10402,"#1b3383","COALICION PACTO HISTORICO"
"3367",2022,13,0,23,"52317","Guachucal","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1497,10402,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3368",2022,13,0,23,"52317","Guachucal","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",187,10402,"#dddddd","OTROS"
"3369",2022,13,0,23,"52317","Guachucal","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",119,10402,"#808080","VOTOS NULOS"
"3370",2022,13,0,23,"52317","Guachucal","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",13,10402,"#dddddd","OTROS"
"3371",2022,13,0,23,"52320","Guaitarilla","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",6114,7781,"#1b3383","COALICION PACTO HISTORICO"
"3372",2022,13,0,23,"52320","Guaitarilla","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",938,7781,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3373",2022,13,0,23,"52320","Guaitarilla","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",81,7781,"#dddddd","OTROS"
"3374",2022,13,0,23,"52320","Guaitarilla","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",51,7781,"#808080","VOTOS NULOS"
"3375",2022,13,0,23,"52320","Guaitarilla","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",11,7781,"#dddddd","OTROS"
"3376",2022,13,0,23,"52323","Gualmatán","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2856,4726,"#1b3383","COALICION PACTO HISTORICO"
"3377",2022,13,0,23,"52323","Gualmatán","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",752,4726,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3378",2022,13,0,23,"52323","Gualmatán","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",88,4726,"#dddddd","OTROS"
"3379",2022,13,0,23,"52323","Gualmatán","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",31,4726,"#808080","VOTOS NULOS"
"3380",2022,13,0,23,"52323","Gualmatán","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",7,4726,"#dddddd","OTROS"
"3381",2022,13,0,23,"52352","Iles","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3974,5889,"#1b3383","COALICION PACTO HISTORICO"
"3382",2022,13,0,23,"52352","Iles","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",639,5889,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3383",2022,13,0,23,"52352","Iles","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",41,5889,"#808080","VOTOS NULOS"
"3384",2022,13,0,23,"52352","Iles","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",33,5889,"#dddddd","OTROS"
"3385",2022,13,0,23,"52352","Iles","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,426,"#dddddd","OTROS"
"3386",2022,13,0,23,"52354","Imués","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3412,1941,"#1b3383","COALICION PACTO HISTORICO"
"3387",2022,13,0,23,"52354","Imués","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",842,1941,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3388",2022,13,0,23,"52354","Imués","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",63,1941,"#dddddd","OTROS"
"3389",2022,13,0,23,"52354","Imués","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",40,1941,"#808080","VOTOS NULOS"
"3390",2022,13,0,23,"52354","Imués","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",7,1302,"#dddddd","OTROS"
"3391",2022,13,0,23,"52356","Ipiales","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",46798,3582,"#1b3383","COALICION PACTO HISTORICO"
"3392",2022,13,0,23,"52356","Ipiales","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",12064,3582,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3393",2022,13,0,23,"52356","Ipiales","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",1463,3582,"#dddddd","OTROS"
"3394",2022,13,0,23,"52356","Ipiales","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",1295,3582,"#808080","VOTOS NULOS"
"3395",2022,13,0,23,"52356","Ipiales","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",133,3582,"#dddddd","OTROS"
"3396",2022,13,0,23,"52378","La Cruz","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",7807,8811,"#1b3383","COALICION PACTO HISTORICO"
"3397",2022,13,0,23,"52378","La Cruz","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1590,8811,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3398",2022,13,0,23,"52378","La Cruz","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",197,8811,"#dddddd","OTROS"
"3399",2022,13,0,23,"52378","La Cruz","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",152,8811,"#808080","VOTOS NULOS"
"3400",2022,13,0,23,"52378","La Cruz","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",19,8811,"#dddddd","OTROS"
"3401",2022,13,0,23,"52381","La Florida","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",5276,3414,"#1b3383","COALICION PACTO HISTORICO"
"3402",2022,13,0,23,"52381","La Florida","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1070,3414,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3403",2022,13,0,23,"52381","La Florida","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",104,3414,"#dddddd","OTROS"
"3404",2022,13,0,23,"52381","La Florida","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",43,3414,"#808080","VOTOS NULOS"
"3405",2022,13,0,23,"52381","La Florida","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",7,231,"#dddddd","OTROS"
"3406",2022,13,0,23,"52385","La Llanada","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2304,3371,"#1b3383","COALICION PACTO HISTORICO"
"3407",2022,13,0,23,"52385","La Llanada","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",483,3371,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3408",2022,13,0,23,"52385","La Llanada","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",58,3371,"#dddddd","OTROS"
"3409",2022,13,0,23,"52385","La Llanada","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",37,3371,"#808080","VOTOS NULOS"
"3410",2022,13,0,23,"52385","La Llanada","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",6,3371,"#dddddd","OTROS"
"3411",2022,13,0,23,"52390","La Tola","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2015,3910,"#1b3383","COALICION PACTO HISTORICO"
"3412",2022,13,0,23,"52390","La Tola","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",280,3910,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3413",2022,13,0,23,"52390","La Tola","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",28,3910,"#dddddd","OTROS"
"3414",2022,13,0,23,"52390","La Tola","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",18,3910,"#808080","VOTOS NULOS"
"3415",2022,13,0,23,"52390","La Tola","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",4,3910,"#dddddd","OTROS"
"3416",2022,13,0,23,"52399","La Unión","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",9263,13533,"#1b3383","COALICION PACTO HISTORICO"
"3417",2022,13,0,23,"52399","La Unión","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",4731,13533,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3418",2022,13,0,23,"52399","La Unión","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",381,13533,"#808080","VOTOS NULOS"
"3419",2022,13,0,23,"52399","La Unión","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",302,13533,"#dddddd","OTROS"
"3420",2022,13,0,23,"52399","La Unión","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",50,13533,"#dddddd","OTROS"
"3421",2022,13,0,23,"52405","Leiva","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",5823,4167,"#1b3383","COALICION PACTO HISTORICO"
"3422",2022,13,0,23,"52405","Leiva","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",499,4167,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3423",2022,13,0,23,"52405","Leiva","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",99,4167,"#dddddd","OTROS"
"3424",2022,13,0,23,"52405","Leiva","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",48,4167,"#808080","VOTOS NULOS"
"3425",2022,13,0,23,"52405","Leiva","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",13,4167,"#dddddd","OTROS"
"3426",2022,13,0,23,"52411","Linares","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",5054,4634,"#1b3383","COALICION PACTO HISTORICO"
"3427",2022,13,0,23,"52411","Linares","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",737,4634,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3428",2022,13,0,23,"52411","Linares","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",57,4634,"#dddddd","OTROS"
"3429",2022,13,0,23,"52411","Linares","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",52,4634,"#808080","VOTOS NULOS"
"3430",2022,13,0,23,"52411","Linares","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,4634,"#dddddd","OTROS"
"3431",2022,13,0,23,"52418","Los Andes","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",4725,6251,"#1b3383","COALICION PACTO HISTORICO"
"3432",2022,13,0,23,"52418","Los Andes","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",603,6251,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3433",2022,13,0,23,"52418","Los Andes","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",106,6251,"#dddddd","OTROS"
"3434",2022,13,0,23,"52418","Los Andes","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",77,6251,"#808080","VOTOS NULOS"
"3435",2022,13,0,23,"52418","Los Andes","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,6251,"#dddddd","OTROS"
"3436",2022,13,0,23,"52427","Magüi","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3344,3426,"#1b3383","COALICION PACTO HISTORICO"
"3437",2022,13,0,23,"52427","Magüi","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",93,3426,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3438",2022,13,0,23,"52427","Magüi","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",26,3426,"#808080","VOTOS NULOS"
"3439",2022,13,0,23,"52427","Magüi","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",22,3426,"#dddddd","OTROS"
"3440",2022,13,0,23,"52427","Magüi","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",7,255,"#dddddd","OTROS"
"3441",2022,13,0,23,"52435","Mallama","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3801,3152,"#1b3383","COALICION PACTO HISTORICO"
"3442",2022,13,0,23,"52435","Mallama","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",345,3152,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3443",2022,13,0,23,"52435","Mallama","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",63,3152,"#dddddd","OTROS"
"3444",2022,13,0,23,"52435","Mallama","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",37,3152,"#808080","VOTOS NULOS"
"3445",2022,13,0,23,"52435","Mallama","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",6,3152,"#dddddd","OTROS"
"3446",2022,13,0,23,"52473","Mosquera","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3137,4084,"#1b3383","COALICION PACTO HISTORICO"
"3447",2022,13,0,23,"52473","Mosquera","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",133,4084,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3448",2022,13,0,23,"52473","Mosquera","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",25,4084,"#dddddd","OTROS"
"3449",2022,13,0,23,"52473","Mosquera","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",19,4084,"#808080","VOTOS NULOS"
"3450",2022,13,0,23,"52473","Mosquera","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",4,4084,"#dddddd","OTROS"
"3451",2022,13,0,23,"52480","Nariño","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2713,4554,"#1b3383","COALICION PACTO HISTORICO"
"3452",2022,13,0,23,"52480","Nariño","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",629,4554,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3453",2022,13,0,23,"52480","Nariño","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",76,4554,"#808080","VOTOS NULOS"
"3454",2022,13,0,23,"52480","Nariño","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",54,4554,"#dddddd","OTROS"
"3455",2022,13,0,23,"52480","Nariño","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",6,4554,"#dddddd","OTROS"
"3456",2022,13,0,23,"52490","Olaya Herrera","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",6889,11313,"#1b3383","COALICION PACTO HISTORICO"
"3457",2022,13,0,23,"52490","Olaya Herrera","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",619,11313,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3458",2022,13,0,23,"52490","Olaya Herrera","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",152,11313,"#808080","VOTOS NULOS"
"3459",2022,13,0,23,"52490","Olaya Herrera","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",102,11313,"#dddddd","OTROS"
"3460",2022,13,0,23,"52490","Olaya Herrera","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",16,11313,"#dddddd","OTROS"
"3461",2022,13,0,23,"52506","Ospina","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2434,3377,"#1b3383","COALICION PACTO HISTORICO"
"3462",2022,13,0,23,"52506","Ospina","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",919,3377,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3463",2022,13,0,23,"52506","Ospina","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",97,3377,"#dddddd","OTROS"
"3464",2022,13,0,23,"52506","Ospina","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",57,3377,"#808080","VOTOS NULOS"
"3465",2022,13,0,23,"52506","Ospina","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",5,3377,"#dddddd","OTROS"
"3466",2022,13,0,23,"52520","Francisco Pizarro","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2913,5440,"#1b3383","COALICION PACTO HISTORICO"
"3467",2022,13,0,23,"52520","Francisco Pizarro","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",233,5440,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3468",2022,13,0,23,"52520","Francisco Pizarro","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",29,5440,"#808080","VOTOS NULOS"
"3469",2022,13,0,23,"52520","Francisco Pizarro","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",22,5440,"#dddddd","OTROS"
"3470",2022,13,0,23,"52520","Francisco Pizarro","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,130,"#dddddd","OTROS"
"3471",2022,13,0,23,"52540","Policarpa","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",7805,3948,"#1b3383","COALICION PACTO HISTORICO"
"3472",2022,13,0,23,"52540","Policarpa","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",328,3948,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3473",2022,13,0,23,"52540","Policarpa","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",93,3948,"#dddddd","OTROS"
"3474",2022,13,0,23,"52540","Policarpa","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",72,3948,"#808080","VOTOS NULOS"
"3475",2022,13,0,23,"52540","Policarpa","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",12,3948,"#dddddd","OTROS"
"3476",2022,13,0,23,"52560","Potosí","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",4633,5118,"#1b3383","COALICION PACTO HISTORICO"
"3477",2022,13,0,23,"52560","Potosí","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1419,5118,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3478",2022,13,0,23,"52560","Potosí","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",106,5118,"#dddddd","OTROS"
"3479",2022,13,0,23,"52560","Potosí","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",61,5118,"#808080","VOTOS NULOS"
"3480",2022,13,0,23,"52560","Potosí","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",16,5118,"#dddddd","OTROS"
"3481",2022,13,0,23,"52565","Providencia","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3257,4541,"#1b3383","COALICION PACTO HISTORICO"
"3482",2022,13,0,23,"52565","Providencia","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",196,4541,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3483",2022,13,0,23,"52565","Providencia","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",25,4541,"#dddddd","OTROS"
"3484",2022,13,0,23,"52565","Providencia","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",4,4541,"#808080","VOTOS NULOS"
"3485",2022,13,0,23,"52573","Puerres","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",4428,6322,"#1b3383","COALICION PACTO HISTORICO"
"3486",2022,13,0,23,"52573","Puerres","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",900,6322,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3487",2022,13,0,23,"52573","Puerres","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",58,6322,"#dddddd","OTROS"
"3488",2022,13,0,23,"52573","Puerres","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",44,6322,"#808080","VOTOS NULOS"
"3489",2022,13,0,23,"52573","Puerres","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",5,6322,"#dddddd","OTROS"
"3490",2022,13,0,23,"52585","Pupiales","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",7080,13110,"#1b3383","COALICION PACTO HISTORICO"
"3491",2022,13,0,23,"52585","Pupiales","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2798,13110,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3492",2022,13,0,23,"52585","Pupiales","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",217,13110,"#dddddd","OTROS"
"3493",2022,13,0,23,"52585","Pupiales","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",198,13110,"#808080","VOTOS NULOS"
"3494",2022,13,0,23,"52585","Pupiales","Nariño",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",22,13110,"#dddddd","OTROS"
"3495",2022,13,0,23,"52612","Ricaurte","Nariño",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",8833,13038,"#1b3383","COALICION PACTO HISTORICO"
"3496",2022,13,0,23,"52612","Ricaurte","Nariño",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",637,13038,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"3497",2022,13,0,23,"52612","Ricaurte","Nariño",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",90,13038,"#dddddd","OTROS"
"3498",2022,13,0,23,"52612","Ricaurte","Nariño",997,"VOTOS NULOS","Presidencia 2da vuelta",57,13038,"#808080","VOTOS NULOS"
