REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,comuna_nombre_x,region,vote_share_2002_r1_BEDOYA,vote_share_2002_r1_CARDONA,vote_share_2002_r1_CRISTANCHO,vote_share_2002_r1_LORA,vote_share_2002_r1_RINCON,vote_share_2002_r1_TARJETAS NO MARCADAS,vote_share_2002_r1_TOVAR,vote_share_2002_r1_VOTOS EN BLANCO,vote_share_2002_r1_VOTOS NULOS,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2002_r1_ingrid_betancourt,vote_share_2002_r1_luis_eduardo_garzon,vote_share_2002_r1_noemi_sanin,vote_share_2006_r1_LEYVA,vote_share_2006_r1_PAREJO,vote_share_2006_r1_RINCON,vote_share_2006_r1_TARJETAS NO MARCADAS,vote_share_2006_r1_VOTOS EN BLANCO,vote_share_2006_r1_VOTOS NULOS,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_antanas_mockus,vote_share_2006_r1_carlos_gaviria,vote_share_2006_r1_horacio_serpa,vote_share_2010_r1_ARAUJO,vote_share_2010_r1_CALDERON,vote_share_2010_r1_DEVIA,vote_share_2010_r1_PARDO,vote_share_2010_r1_TARJETAS NO MARCADAS,vote_share_2010_r1_VARGAS,vote_share_2010_r1_VOTOS EN BLANCO,vote_share_2010_r1_VOTOS NULOS,vote_share_2010_r1_antanas_mockus,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2010_r1_noemi_sanin,vote_share_2010_r2_TARJETAS NO MARCADAS,vote_share_2010_r2_VOTOS EN BLANCO,vote_share_2010_r2_VOTOS NULOS,vote_share_2010_r2_antanas_mockus,vote_share_2010_r2_juan_manuel_santos,vote_share_2014_r1_LOPEZ,vote_share_2014_r1_RAMIREZ,vote_share_2014_r1_TARJETAS NO  MARCADAS,vote_share_2014_r1_VOTOS EN BLANCO,vote_share_2014_r1_VOTOS NULOS,vote_share_2014_r1_enrique_penalosa,vote_share_2014_r1_juan_manuel_santos,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2014_r2_TARJETAS NO MARCADAS,vote_share_2014_r2_VOTOS EN BLANCO,vote_share_2014_r2_VOTOS NULOS,vote_share_2014_r2_juan_manuel_santos,vote_share_2014_r2_oscar_ivan_zuluaga,vote_share_2018_r1_DE LA CALLE,vote_share_2018_r1_MORALES,vote_share_2018_r1_TARJETAS NO MARCADAS,vote_share_2018_r1_TRUJILLO,vote_share_2018_r1_VARGAS,vote_share_2018_r1_VOTOS EN BLANCO,vote_share_2018_r1_VOTOS NULOS,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2018_r1_sergio_fajardo,vote_share_2018_r2_TARJETAS NO MARCADAS,vote_share_2018_r2_VOTOS EN BLANCO,vote_share_2018_r2_VOTOS NULOS,vote_share_2018_r2_gustavo_petro,vote_share_2018_r2_ivan_duque,vote_share_2022_r1_ENRIQUE GÓMEZ MARTÍNEZ,vote_share_2022_r1_FEDERICO GUTIÉRREZ,vote_share_2022_r1_GUSTAVO PETRO,vote_share_2022_r1_INGRID BETANCOURT,vote_share_2022_r1_JOHN MILTON RODRÍGUEZ,vote_share_2022_r1_LUIS PÉREZ,vote_share_2022_r1_RODOLFO HERNÁNDEZ,vote_share_2022_r1_SERGIO FAJARDO,vote_share_2022_r1_VOTOS EN BLANCO .,vote_share_2022_r1_VOTOS NO MARCADOS .,vote_share_2022_r1_VOTOS NULOS .,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_ingrid_betancourt,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_GUSTAVO PETRO,vote_share_2022_r2_RODOLFO HERNÁNDEZ,vote_share_2022_r2_VOTOS EN BLANCO .,vote_share_2022_r2_VOTOS NO MARCADOS .,vote_share_2022_r2_VOTOS NULOS .,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_rodolfo_hernandez,nbi_rate_x,nbi_urban,nbi_rural,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed,nombre_municipio_y,poblacion_total_x,poblacion_afrocolombiana_x,poblacion_indigena_x,poblacion_rural_dispersa_x,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian_x,pct_indigenous_x,pct_rural_disperso_x,years_schooling,internet_access_rate_x,ipm_score,nbi_rate_y,proyeccion_2022,population_2022,moe_risk_2007,moe_high_risk_2007,moe_risk_2010,moe_high_risk_2010,moe_risk_2011,moe_high_risk_2011,moe_risk_2014,moe_high_risk_2014,moe_risk_2015,moe_high_risk_2015,moe_risk_2016,moe_high_risk_2016,moe_risk_2018,moe_high_risk_2018,moe_risk_2019,moe_high_risk_2019,moe_risk_2022,moe_high_risk_2022,moe_risk_2023,moe_high_risk_2023,armed_group_presence,is_pdet,coca_hectares,risk_level,high_risk_flag,poblacion_total_y,poblacion_afrocolombiana_y,poblacion_indigena_y,poblacion_rural_dispersa_y,pct_afro_colombian_y,pct_indigenous_y,pct_rural_disperso_y,years_schooling_promedio,pct_school_attendance,internet_access_rate_y,labor_force_participation_rate,pct_female,rooms_per_household,persons_per_household,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,comuna_nombre_y,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
Región Centro Oriente,68,Santander,68051,Aratoca,,,0.0029059208136578,,0.0010897203051216,0.0010897203051216,0.0003632401017072,0.0083545223392662,0.0029059208136578,0.0076280421358517,0.0090810025426807,0.1997820559389756,0.7395568470759172,0.0018162005085361,0.0098074827460951,0.0156193243734108,0.004730713245997,0.0109170305676855,0.0007278020378457,0.0065502183406113,0.0163755458515283,0.0105531295487627,0.3806404657933042,0.0018195050946142,0.0476710334788937,0.5200145560407569,0.0018308311973636,0.0029293299157817,0.0021969974368363,0.2046869278652508,0.0095203222262907,0.0735994141340168,0.0252654705236177,0.009154155986818,0.1508604906627609,0.0278286341999267,0.4247528377883559,0.0673745880629805,0.0156529516994633,0.0424865831842576,0.0143112701252236,0.1686046511627907,0.7589445438282647,0.0784479122733024,0.1105018979333614,0.0067482075073808,0.050189793336145,0.0240404892450442,0.0248840151834668,0.2775200337410375,0.4276676507802615,0.0052399338113623,0.0303364589078874,0.0212355212355212,0.4186431329288472,0.5245449531163817,0.0219746208604147,0.0046425255338904,0.004333023831631,0.0030950170225936,0.067471371092541,0.0216651191581553,0.0157845868152274,0.1154441349427421,0.5716496440730424,0.170844939647168,0.0022062879205736,0.0399889685603971,0.0135135135135135,0.2228350799779371,0.7214561500275786,0.0008904719501335,,,,0.0013357079252003,,,,0.0060106856634016,0.0022261798753339,0.0026714158504007,0.0879341050756901,0.0995102404274265,,0.7940783615316117,0.0053428317008014,,,0.0089602000416753,0.0010418837257762,0.0054177953740362,0.1164826005417795,0.8680975203167327,0.2012466607301869,0.1393514460999123,0.2265639003405628,0.1751835953101328,True,0.1751835953101328,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,8223.0,519.0,486.0,2612.0,0.0632,0.0592,0.3176,9.9337,0.8635,0.4844,0.6624,0.5001,3.2634,3.5143,0.2486,0.3145,0.4369,8223.0,8431.0,8632.0,8725.0,8759.0,8810.0,8824.0,8854.0,8844.0,,0.6092488033596759,1272007.8728571427,124177.07428571428,162703.9942857143
Región Llano,81,Arauca,81001,Arauca,,,0.0030864197530864,0.0005486968449931,0.0015089163237311,0.0014403292181069,0.0004801097393689,0.0048010973936899,0.0017146776406035,0.0271604938271604,0.0136488340192043,0.6210562414266118,0.2522633744855967,0.0050754458161865,0.0325102880658436,0.0347050754458161,0.0008877674983646,0.0025231286795626,0.0010746659190729,0.0057938510419586,0.0154191197084384,0.0100925147182506,0.7672180170077563,0.0064947201196149,0.1490982151200822,0.0413980001868984,0.0008687769131978,0.0013598247337009,0.0007554581853894,0.0145803429780161,0.0020775100098209,0.0999093450177532,0.0169600362619928,0.0106897333232605,0.1697136813477374,0.028254136133565,0.638626577018962,0.0162045780766034,0.0029042750929368,0.0264095415117719,0.0113847583643122,0.1703454151177199,0.788956009913259,0.0609800217067974,0.0787474373919684,0.0032158218434698,0.0440165614824938,0.0227519395425493,0.0487598987016119,0.1899746754029826,0.5515536439281263,0.003605687461732,0.0318729165249336,0.019218994489421,0.2966188176066399,0.6486835839172733,0.0106781461396544,0.0021244479230726,0.0031307653603175,0.0022362609716553,0.0420417062671213,0.0143959300050315,0.0124951081791245,0.0754458545312238,0.6865880248224968,0.1496338122658914,0.0015786849831053,0.0334847393784966,0.0118816817149504,0.1529662659945715,0.8000886279288761,0.0021190575770249,,,,0.011125052279381,0.0003624703750174,,,0.0160323435103861,0.0014219991635299,0.0097867001254705,0.2139969329429806,0.1449045029973511,0.0003903527115572,0.575212602816116,0.024647985501185,,,0.0180820064522843,0.0007284837131855,0.0088979082110521,0.1929441148922885,0.7793474867311895,0.3156075404960006,0.2808895450770509,0.5503900156006241,0.2331527450278192,True,0.2331527450278192,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,medium,0.0,low,0.0,low,0.0,low,0.0,extreme,1.0,0.0,0.0,0.0,extreme,1.0,85590.0,6388.0,11209.0,30233.0,0.0746,0.131,0.3532,9.0459,0.7707,0.4336,0.6288,0.4847,3.0206,3.4461,0.2477,0.3177,0.4347,85590.0,86867.0,88336.0,89163.0,89702.0,90162.0,90619.0,91017.0,91253.0,,0.9258006142044362,1413478.667142857,19279.56142857143,217820.53714285715
Región Llano,81,Arauca,81065,Arauquita,,,0.0062370062370062,0.0025987525987525,0.0036382536382536,0.0031185031185031,0.002079002079002,0.0135135135135135,0.0062370062370062,0.0478170478170478,0.0254677754677754,0.1626819126819126,0.4532224532224532,0.0046777546777546,0.1865904365904366,0.0821205821205821,0.0037166085946573,0.0048780487804878,0.0011614401858304,0.0116144018583042,0.0216027874564459,0.016260162601626,0.275725900116144,0.0013937282229965,0.6111498257839721,0.0524970963995354,0.0019432568985619,0.0025262339681305,0.0029148853478429,0.0316750874465604,0.0068013991449669,0.0281772250291488,0.028371550719005,0.022541780023319,0.2945977458219976,0.1675087446560435,0.3235522736105713,0.0893898173338515,0.0069359445124439,0.0530395756833945,0.0210118319053447,0.390452876376989,0.5285597715218279,0.2219262022112695,0.0756627147995204,0.0055947782070067,0.033435460237112,0.0261089649660317,0.0353003863061143,0.3946982816038364,0.2072732116691088,0.0054969025390454,0.0236454061600209,0.0167524648809004,0.7337928627519413,0.2203123636680918,0.0269311945968763,0.0029548332629801,0.0092021950189953,0.0079358379062895,0.0376530181511186,0.0325875897002954,0.0272688898269311,0.3950189953566906,0.3448712536935416,0.1090755593077247,0.003846757732768,0.0333647354372743,0.0221384832783796,0.5303030303030303,0.4103469932485477,0.0025393242576003,,,,0.0208083515553361,0.0007053678493334,,,0.0205262044156027,0.0035973760316004,0.0139662834168018,0.0631304225153417,0.3689779219863158,0.0010580517740001,0.4919940749100656,0.0126966212880016,,,0.0205569420727702,0.0017076054117956,0.0132667805070274,0.462038618153159,0.5024300538552476,0.4156453017212511,0.3080449232179693,0.4600681302043906,0.2331527450278192,True,0.2331527450278192,True,,,,,,,,,,,,,,,,,,extreme,1.0,extreme,1.0,extreme,1.0,high,1.0,extreme,1.0,extreme,1.0,extreme,1.0,low,0.0,extreme,1.0,low,0.0,0.0,0.0,0.0,low,0.0,49843.0,4366.0,5783.0,18674.0,0.0876,0.116,0.3746,8.8394,0.7485,0.435,0.6165,0.4857,3.4589,3.4098,0.2911,0.3262,0.3828,49843.0,50689.0,51644.0,52223.0,52628.0,52947.0,53319.0,53636.0,53850.0,,0.8473712497129748,1240325.6485714286,28826.78428571429,119927.82285714286
Región Centro Oriente,25,Cundinamarca,25053,Arbeláez,,,0.0063649222065063,0.0004714757190004,0.0004714757190004,0.0014144271570014,0.0009429514380009,0.0021216407355021,0.0028288543140028,0.0117868929750117,0.0169731258840169,0.7178217821782178,0.0954738330975954,0.0075436115040075,0.0577557755775577,0.078029231494578,0.0012864493996569,0.00278730703259,0.0004288164665523,0.0036449399656946,0.0122212692967409,0.0087907375643224,0.8171097770154374,0.0055746140651801,0.1187821612349914,0.0293739279588336,0.0008210180623973,0.0008210180623973,0.0010262725779967,0.0131362889983579,0.0010262725779967,0.0695812807881773,0.0119047619047619,0.0104679802955665,0.1085796387520525,0.0363300492610837,0.6775451559934319,0.0687602627257799,0.0015364354697102,0.0219490781387181,0.0105355575065847,0.1349868305531167,0.83099209833187,0.0902955550383988,0.2820572492436584,0.0020944845240865,0.037468000930882,0.0197812427274842,0.045613218524552,0.112404002792646,0.4102862462182918,0.0020876826722338,0.0375782881002087,0.0200417536534446,0.2457202505219206,0.6945720250521921,0.0125918153200419,0.0015739769150052,0.0015739769150052,0.002973067506121,0.0564882826162994,0.0216859041622945,0.012242042672263,0.1217208814270724,0.5647079398391046,0.2019937040923399,0.0015704065608096,0.0396091432559762,0.0116908043971383,0.2373058803001221,0.7098237654859536,0.0028971511347175,,,,0.0054723965877997,0.0003219056816352,,,0.0149686141960405,0.0004828585224529,0.0091743119266055,0.2427168839530017,0.2262996941896024,0.0004828585224529,0.4600032190568163,0.0371801062288749,,,0.0169277013130833,0.0007910140800506,0.0107577914886884,0.2928334124347413,0.6786900806834362,0.1014251534380526,0.1066699975018736,0.0976827094474153,0.1589957001992672,True,0.1589957001992672,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,10863.0,507.0,30.0,2508.0,0.0467,0.0027,0.2309,10.6105,0.9035,0.5811,0.6189,0.5048,3.6964,3.1812,0.2296,0.3286,0.4417,10863.0,10882.0,10922.0,10877.0,10848.0,10803.0,10753.0,10712.0,10653.0,,0.7760979722052246,1120555.3514285714,62941.84571428572,155634.27714285714
Región Pacífico,52,Nariño,52051,Arboleda,,,0.0147161878065872,0.0056061667834618,0.0014015416958654,0.004905395935529,0.0042046250875963,0.012613875262789,0.0077084793272599,0.0301331464611072,0.0399439383321653,0.5010511562718991,0.1639803784162578,0.0119131044148563,0.0932025227750525,0.1086194814295725,0.0034448818897637,0.0063976377952755,0.0034448818897637,0.0172244094488189,0.0265748031496063,0.0157480314960629,0.6186023622047244,0.0068897637795275,0.2627952755905511,0.0388779527559055,0.0003709198813056,0.0018545994065281,0.0070474777448071,0.0140949554896142,0.0044510385756676,0.0178041543026706,0.0111275964391691,0.0111275964391691,0.0793768545994065,0.0719584569732937,0.6513353115727003,0.1294510385756676,0.0049410870391486,0.0250855188141391,0.0186240973014063,0.1356898517673888,0.8156594450779171,0.0792655620241827,0.0698611733094491,0.0053739364084191,0.0398566950291088,0.0165696372592924,0.0277653381101656,0.1719659650694133,0.5893416927899686,0.0058339052848318,0.0295126973232669,0.0164722031571722,0.2395332875772134,0.7086479066575154,0.0080391471513456,0.0020971688220901,0.0062915064662705,0.0017476406850751,0.0174764068507514,0.0202726319468717,0.0139811254806011,0.3166724921356169,0.5571478504019574,0.0527787486892694,0.0025477707006369,0.0267515923566879,0.012420382165605,0.3665605095541401,0.5917197452229299,0.0035248501938667,,,,0.0035248501938667,0.0007049700387733,,,0.0232640112795206,0.0024673951357067,0.0236164962989072,0.2033838561861121,0.49841381741276,0.0007049700387733,0.2241804723299259,0.016214310891787,,,0.0161859917598587,0.0020600353148911,0.0247204237786933,0.6506768687463214,0.3063566804002354,0.2530815630736953,0.2530434782608696,0.253088326127239,0.2183487060505397,True,0.2183487060505397,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,8437.0,683.0,551.0,2236.0,0.0809,0.0653,0.265,9.7247,0.7941,0.483,0.5915,0.4899,3.3664,3.2618,0.2939,0.351,0.3552,8437.0,8562.0,8668.0,8767.0,8867.0,8962.0,9049.0,9147.0,9249.0,,0.2664490045002637,1183401.8242857142,169077.71714285715,40254.92571428571
Región Centro Oriente,54,Norte de Santander,54051,Arboledas,,,0.017000377786173,0.0124669437098602,0.0045334340763128,0.0064223649414431,0.0052890064223649,0.0313562523611635,0.0211560256894597,0.0287117491499811,0.0540234227427276,0.5047223271628258,0.1382697393275406,0.0102002266717038,0.0540234227427276,0.1118247072157159,0.0080971659919028,0.0176665439823334,0.006624953993375,0.0191387559808612,0.0217151269782848,0.0261317629738682,0.7920500552079499,0.0029444239970555,0.0680898049319101,0.0375414059624585,0.0018903591682419,0.0018903591682419,0.0015752993068683,0.0233144297416509,0.0072463768115942,0.0173282923755513,0.0126023944549464,0.0207939508506616,0.0516698172652804,0.0283553875236294,0.795526149968494,0.0378071833648393,0.0083204930662557,0.0231124807395993,0.0163328197226502,0.0718027734976887,0.8804314329738059,0.0365033621517771,0.1364073006724303,0.0067243035542747,0.0169708613512648,0.0227345501120717,0.0089657380723663,0.3727185398655139,0.398975344220301,0.0041440041440041,0.0145040145040145,0.0119140119140119,0.4327894327894327,0.5366485366485366,0.0033865505563618,0.0014513788098693,0.0050798258345428,0.0004837929366231,0.2048863086598935,0.009917755200774,0.0091920657958393,0.0256410256410256,0.6944847605224964,0.0452346395742622,0.0039424860853432,0.0255102040816326,0.009508348794063,0.0809369202226345,0.8801020408163265,0.001131221719457,,,,0.0018099547511312,0.0004524886877828,,,0.006787330316742,0.0018099547511312,0.0049773755656108,0.2968325791855203,0.0671945701357466,0.0002262443438914,0.607918552036199,0.0108597285067873,,,0.0081829626521191,0.0020981955518254,0.0060847671002937,0.0826689047419219,0.9009651699538396,0.2996790915823253,0.0829268292682926,0.3730998017184401,0.2076902500365385,True,0.2076902500365385,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,9602.0,826.0,1032.0,3173.0,0.086,0.1075,0.3305,10.4988,0.7875,0.3942,0.6248,0.5023,3.7216,3.2964,0.2662,0.329,0.4048,9602.0,9884.0,10188.0,10312.0,10398.0,10489.0,10559.0,10639.0,10682.0,,0.391124836542932,1133104.6857142856,134163.30857142858,59768.94714285714
Región Eje Cafetero - Antioquia,5,Antioquia,05051,Arboletes,,,0.0068525151845506,0.0003114779629341,0.0010901728702694,0.0012459118517364,0.000155738981467,0.0035819965737424,0.0076312100918859,0.0065410372216165,0.0157296371281731,0.3485438405232829,0.5880703940196231,0.0006229559258682,0.0057623423142812,0.0138607693505684,0.0046653796653796,0.008043758043758,0.0008043758043758,0.0091698841698841,0.0065958815958815,0.012065637065637,0.5365186615186616,0.007078507078507,0.0976512226512226,0.3174066924066924,0.0019945861233793,0.0014247043738424,0.0009972930616896,0.0836301467445505,0.0062686992449066,0.0397492520302037,0.0071235218692121,0.0131072802393503,0.1669753526143325,0.0498646530844849,0.5982333665764354,0.0306311440376121,0.0094720713191252,0.0164368296420114,0.0069647583228861,0.1828945535589915,0.7842317871569856,0.021840676682237,0.0316879181921474,0.0078272945335184,0.0204519631359676,0.014139628834743,0.0097209948238858,0.6255523292513572,0.2687791945461432,0.006349817202232,0.0113527034827785,0.0090436790456032,0.6654800846642294,0.3077737156051568,0.0110279637652619,0.001772351319417,0.0043324143363528,0.0039385584875935,0.1875738479716423,0.0089602205592753,0.0102402520677432,0.2745175265852698,0.430484442693974,0.0659708546671918,0.0028643036161833,0.0149480844969566,0.0090404582885785,0.3685105621195846,0.6046365914786967,0.001796090861067,,,,0.0070787110406761,0.0004226096143687,,,0.0104595879556259,0.0023243528790279,0.0071843634442683,0.3807712625462229,0.3978869519281564,0.0004226096143687,0.1565768621236133,0.0350765979926043,,,0.0121471056379324,0.0018430091312725,0.0057803468208092,0.4284996230208595,0.5517299153891262,0.6248715704554968,0.2572557994382607,0.8369134765390615,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,29307.0,5675.0,7071.0,15745.0,0.1936,0.2413,0.5373,7.7366,0.7451,0.2201,0.5974,0.4921,2.546,3.8139,0.2752,0.3225,0.4023,29307.0,29738.0,30210.0,30559.0,30853.0,31150.0,31449.0,31707.0,31950.0,,0.6045561398868795,1138975.2028571428,110417.79428571428,120042.32714285716
Región Centro Oriente,15,Boyacá,15051,Arcabuco,,,0.0048076923076923,0.001068376068376,0.0,0.001068376068376,0.0021367521367521,0.0128205128205128,0.0058760683760683,0.0229700854700854,0.017094017094017,0.5470085470085471,0.2916666666666667,0.0032051282051282,0.0603632478632478,0.0299145299145299,0.0014423076923076,0.0052884615384615,0.0024038461538461,0.0081730769230769,0.0211538461538461,0.0221153846153846,0.5735576923076923,0.00625,0.19375,0.1658653846153846,0.0036052275799909,0.0022532672374943,0.0040558810274898,0.0743578188373141,0.0085624155024785,0.0585849481748535,0.0198287516899504,0.017575484452456,0.2320865254619198,0.0410094637223974,0.476791347453808,0.0612888688598467,0.0063091482649842,0.0310950878774222,0.017575484452456,0.2406489409643983,0.7043713384407391,0.1547131147540983,0.2863729508196721,0.0046106557377049,0.0414959016393442,0.0507172131147541,0.0363729508196721,0.1782786885245901,0.2474385245901639,0.0062344139650872,0.0453034081463009,0.0315876974231088,0.4052369077306733,0.5116375727348296,0.0116804822908816,0.001507159005275,0.0045214770158251,0.0026375282592313,0.035041446872645,0.0173323285606631,0.0184626978146194,0.2098718914845516,0.4182366239638281,0.2784476262245667,0.0039511494252873,0.03125,0.0197557471264367,0.3954741379310345,0.5495689655172413,0.0057074196455392,,,,0.0033042955842595,0.0003003905076599,,,0.0111144487834184,0.0018023430459597,0.0108140582757584,0.0504656052868729,0.2436167017122258,0.0006007810153199,0.6581556022829679,0.014118353860018,,,0.0157097972007997,0.0011425307055127,0.0117109397315052,0.3141959440159954,0.6572407883461868,0.0894070130346979,0.0475189234650967,0.1218637992831541,0.1811504657502856,True,0.1811504657502856,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,5816.0,146.0,271.0,902.0,0.0251,0.0467,0.1551,11.2436,0.8347,0.5328,0.599,0.5022,4.1179,3.2189,0.2569,0.3538,0.3893,5816.0,5935.0,6080.0,6151.0,6239.0,6292.0,6370.0,6459.0,6522.0,,0.6479311266321088,1169744.7557142857,119897.08285714286,193430.93571428573
Región Caribe,13,Bolívar,13042,Arenal,,,,,,,,0.0,0.0015060240963855,0.0112951807228915,0.003012048192771,0.8667168674698795,0.0835843373493975,0.0015060240963855,0.0233433734939759,0.0090361445783132,0.0014234875444839,0.0056939501779359,0.0014234875444839,0.0021352313167259,0.0071174377224199,0.0021352313167259,0.6740213523131673,0.0014234875444839,0.2021352313167259,0.1024911032028469,0.0005263157894736,0.001578947368421,0.0005263157894736,0.0310526315789473,0.0005263157894736,0.0221052631578947,0.0042105263157894,0.0042105263157894,0.051578947368421,0.0952631578947368,0.7578947368421053,0.0305263157894736,0.0021436227224008,0.0439442658092175,0.0005359056806002,0.052518756698821,0.9008574490889604,0.1157826649417852,0.0963777490297542,0.0025873221216041,0.0181112548512289,0.0071151358344113,0.0135834411384217,0.5426908150064683,0.203751617076326,0.0009157509157509,0.01007326007326,0.0091575091575091,0.6868131868131868,0.293040293040293,0.0059447983014862,0.0029723991507431,0.0021231422505307,0.0021231422505307,0.2420382165605095,0.0076433121019108,0.0072186836518046,0.3498938428874734,0.3537154989384288,0.0237791932059448,,0.011071569790431,0.0071174377224199,0.4009489916963226,0.5808620007908264,0.0013693940431359,,,,0.0102704553235193,0.0010270455323519,,,0.0136939404313591,0.0010270455323519,0.0075316672372475,0.3307086614173228,0.484765491270113,0.0003423485107839,0.139678192399863,0.0095857583019513,,,0.0109176748303334,0.0017704337562702,0.0035408675125405,0.5361463558571851,0.4476246680436707,0.3626726182173246,0.2713489409141583,0.5152757078986587,0.2137851743689069,True,0.2137851743689069,True,,,,,,,,,,,,,,,,,,medium,0.0,extreme,1.0,high,1.0,high,1.0,extreme,1.0,high,1.0,extreme,1.0,high,1.0,high,1.0,extreme,1.0,0.0,0.0,0.0,extreme,1.0,7348.0,616.0,577.0,2539.0,0.0838,0.0786,0.3455,9.1929,0.8368,0.3948,0.607,0.501,3.3159,3.5267,0.2419,0.3201,0.4381,7348.0,7634.0,7922.0,8105.0,8266.0,8394.0,8533.0,8668.0,8767.0,,0.4232802125524967,1743719.8657142858,160150.60428571427,126302.89714285715
Región Eje Cafetero - Antioquia,5,Antioquia,05055,Argelia,,,0.0109389243391066,0.0145852324521422,0.0018231540565177,0.0027347310847766,0.0045578851412944,0.0300820419325433,0.0127620783956244,0.0264357338195077,0.0255241567912488,0.4366453965360073,0.1011850501367365,0.0136736554238833,0.056517775752051,0.2625341841385597,0.0054179566563467,0.0077399380804953,0.0054179566563467,0.0193498452012383,0.0263157894736842,0.0139318885448916,0.8041795665634675,0.0030959752321981,0.0967492260061919,0.0178018575851393,0.0011025358324145,0.0007350238882763,0.0029400955531054,0.0047776552737963,0.00404263138552,0.0062477030503491,0.0051451672179345,0.0044101433296582,0.0305034913634693,0.0022050716648291,0.9198823961778758,0.018008085262771,0.0057887120115774,0.0057887120115774,0.0057887120115774,0.0274963820549927,0.9551374819102748,0.0099760574620909,0.0319233838786911,0.0071827613727055,0.0418994413407821,0.0119712689545091,0.014365522745411,0.1109337589784517,0.7717478052673583,0.0040431266846361,0.0151617250673854,0.0121293800539083,0.1189353099730458,0.8497304582210242,0.0071731333550701,0.0029344636452559,0.0061949788066514,0.0022823606129768,0.0185849364199543,0.0091294424519074,0.0084773394196283,0.0303227910009781,0.8705575480925987,0.0436909031626997,0.0020995800839832,0.0161967606478704,0.004499100179964,0.0401919616076784,0.937012597480504,0.0036315615714757,,,,0.0013205678441729,0.0009904258831297,,,0.0151865302079894,0.0049521294156487,0.0108946847144272,0.6021789369428855,0.0723010894684714,0.0009904258831297,0.2604820072631231,0.0270716408055463,,,0.016383495145631,0.0024271844660194,0.0057645631067961,0.1089199029126213,0.866504854368932,0.1713946234962126,0.1288261015808947,0.2050531914893617,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,extreme,1.0,medium,0.0,high,1.0,high,1.0,high,1.0,low,0.0,low,0.0,medium,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,7687.0,508.0,657.0,2360.0,0.0661,0.0854,0.3071,10.256,0.8094,0.4949,0.6237,0.5087,3.5496,3.412,0.2513,0.3445,0.4042,7687.0,7798.0,7916.0,7972.0,8030.0,8099.0,8170.0,8215.0,8242.0,,0.5154663139447416,1332778.7457142856,99774.87142857142,100710.06714285717
